Block, 1, trialnr, 1, trialtype, 1, cuetype, Mask_A5, RZ, 722, ReactionType, hit
Block, 1, trialnr, 51, trialtype, 4, cuetype, Mask_B4_1, RZ, 598, ReactionType, hit
Block, 1, trialnr, 52, trialtype, 2, cuetype, Mask_B4, RZ, 458, ReactionType, hit
Block, 2, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 488, ReactionType, hit
Block, 2, trialnr, 2, trialtype, 2, cuetype, Mask_B3, RZ, 465, ReactionType, hit
Block, 2, trialnr, 3, trialtype, 1, cuetype, Mask_A1, RZ, 702, ReactionType, hit
Block, 2, trialnr, 4, trialtype, 4, cuetype, Mask_B3_1, RZ, 639, ReactionType, hit
Block, 2, trialnr, 5, trialtype, 1, cuetype, Mask_A1, RZ, 404, ReactionType, hit
Block, 2, trialnr, 6, trialtype, 2, cuetype, Mask_B3, RZ, 343, ReactionType, miss
Block, 2, trialnr, 7, trialtype, 1, cuetype, Mask_A1, RZ, 441, ReactionType, hit
Block, 2, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 487, ReactionType, hit
Block, 2, trialnr, 9, trialtype, 4, cuetype, Mask_B3_1, RZ, 446, ReactionType, hit
Block, 2, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 667, ReactionType, hit
Block, 2, trialnr, 11, trialtype, 2, cuetype, Mask_B4, RZ, 381, ReactionType, hit
Block, 2, trialnr, 12, trialtype, 1, cuetype, Mask_A4, RZ, 416, ReactionType, incorrect
Block, 2, trialnr, 13, trialtype, 1, cuetype, Mask_A2, RZ, 461, ReactionType, hit
Block, 2, trialnr, 14, trialtype, 3, cuetype, Mask_A3, RZ, 466, ReactionType, hit
Block, 2, trialnr, 15, trialtype, 1, cuetype, Mask_A4, RZ, 583, ReactionType, incorrect
Block, 2, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 717, ReactionType, hit
Block, 2, trialnr, 17, trialtype, 4, cuetype, Mask_B1, RZ, 379, ReactionType, hit
Block, 2, trialnr, 18, trialtype, 1, cuetype, Mask_A4, RZ, 512, ReactionType, hit
Block, 2, trialnr, 19, trialtype, 1, cuetype, Mask_A2, RZ, 606, ReactionType, hit
Block, 2, trialnr, 20, trialtype, 1, cuetype, Mask_A2, RZ, 673, ReactionType, hit
Block, 2, trialnr, 21, trialtype, 3, cuetype, Mask_A5, RZ, 674, ReactionType, miss
Block, 2, trialnr, 22, trialtype, 2, cuetype, Mask_B2, RZ, 528, ReactionType, hit
Block, 2, trialnr, 23, trialtype, 1, cuetype, Mask_A4, RZ, 469, ReactionType, hit
Block, 2, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 529, ReactionType, hit
Block, 2, trialnr, 25, trialtype, 1, cuetype, Mask_A1, RZ, 612, ReactionType, hit
Block, 2, trialnr, 26, trialtype, 4, cuetype, Mask_B3_1, RZ, 667, ReactionType, hit
Block, 2, trialnr, 27, trialtype, 1, cuetype, Mask_A1, RZ, 563, ReactionType, miss
Block, 2, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 567, ReactionType, hit
Block, 2, trialnr, 29, trialtype, 2, cuetype, Mask_B3, RZ, 521, ReactionType, hit
Block, 2, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 592, ReactionType, hit
Block, 2, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 760, ReactionType, hit
Block, 2, trialnr, 32, trialtype, 3, cuetype, Mask_A1, RZ, 633, ReactionType, miss
Block, 2, trialnr, 33, trialtype, 1, cuetype, Mask_A5, RZ, 504, ReactionType, hit
Block, 2, trialnr, 34, trialtype, 1, cuetype, Mask_A5, RZ, 541, ReactionType, hit
Block, 2, trialnr, 35, trialtype, 1, cuetype, Mask_A4, RZ, 712, ReactionType, miss
Block, 2, trialnr, 36, trialtype, 3, cuetype, Mask_A5, RZ, 519, ReactionType, hit
Block, 2, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 729, ReactionType, hit
Block, 2, trialnr, 38, trialtype, 1, cuetype, Mask_A5, RZ, 488, ReactionType, hit
Block, 2, trialnr, 39, trialtype, 2, cuetype, Mask_B4, RZ, 361, ReactionType, hit
Block, 2, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 502, ReactionType, hit
Block, 2, trialnr, 41, trialtype, 1, cuetype, Mask_A4, RZ, 670, ReactionType, hit
Block, 2, trialnr, 42, trialtype, 1, cuetype, Mask_A2, RZ, 354, ReactionType, miss
Block, 2, trialnr, 43, trialtype, 3, cuetype, Mask_A3, RZ, 581, ReactionType, hit
Block, 2, trialnr, 44, trialtype, 1, cuetype, Mask_A1, RZ, 779, ReactionType, hit
Block, 2, trialnr, 45, trialtype, 4, cuetype, Mask_B2, RZ, 514, ReactionType, hit
Block, 2, trialnr, 46, trialtype, 1, cuetype, Mask_A1, RZ, 633, ReactionType, hit
Block, 2, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 607, ReactionType, hit
Block, 2, trialnr, 48, trialtype, 3, cuetype, Mask_A4, RZ, 612, ReactionType, hit
Block, 2, trialnr, 49, trialtype, 1, cuetype, Mask_A3, RZ, 672, ReactionType, hit
Block, 2, trialnr, 50, trialtype, 4, cuetype, Mask_B3, RZ, 603, ReactionType, hit
Block, 2, trialnr, 51, trialtype, 1, cuetype, Mask_A1, RZ, 624, ReactionType, hit
Block, 2, trialnr, 52, trialtype, 1, cuetype, Mask_A1, RZ, 488, ReactionType, hit
Block, 3, trialnr, 1, trialtype, 4, cuetype, Mask_B3_1, RZ, 465, ReactionType, hit
Block, 3, trialnr, 2, trialtype, 1, cuetype, Mask_A2, RZ, 674, ReactionType, hit
Block, 3, trialnr, 3, trialtype, 3, cuetype, Mask_A2, RZ, 540, ReactionType, hit
Block, 3, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 444, ReactionType, hit
Block, 3, trialnr, 5, trialtype, 1, cuetype, Mask_A1, RZ, 456, ReactionType, hit
Block, 3, trialnr, 6, trialtype, 2, cuetype, Mask_B1, RZ, 570, ReactionType, hit
Block, 3, trialnr, 7, trialtype, 1, cuetype, Mask_A3, RZ, 669, ReactionType, hit
Block, 3, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 735, ReactionType, hit
Block, 3, trialnr, 9, trialtype, 1, cuetype, Mask_A1, RZ, 446, ReactionType, miss
Block, 3, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 620, ReactionType, hit
Block, 3, trialnr, 11, trialtype, 2, cuetype, Mask_B2_1, RZ, 498, ReactionType, hit
Block, 3, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 722, ReactionType, hit
Block, 3, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 729, ReactionType, hit
Block, 3, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 693, ReactionType, hit
Block, 3, trialnr, 15, trialtype, 1, cuetype, Mask_A2, RZ, 602, ReactionType, hit
Block, 3, trialnr, 16, trialtype, 1, cuetype, Mask_A2, RZ, 587, ReactionType, hit
Block, 3, trialnr, 17, trialtype, 4, cuetype, Mask_B4, RZ, 518, ReactionType, hit
Block, 3, trialnr, 18, trialtype, 1, cuetype, Mask_A4, RZ, 382, ReactionType, hit
Block, 3, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 611, ReactionType, hit
Block, 3, trialnr, 20, trialtype, 1, cuetype, Mask_A2, RZ, 645, ReactionType, hit
Block, 3, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 740, ReactionType, hit
Block, 3, trialnr, 22, trialtype, 2, cuetype, Mask_B4_1, RZ, 607, ReactionType, hit
Block, 3, trialnr, 23, trialtype, 1, cuetype, Mask_A2, RZ, 538, ReactionType, hit
Block, 3, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 524, ReactionType, hit
Block, 3, trialnr, 25, trialtype, 1, cuetype, Mask_A1, RZ, 418, ReactionType, hit
Block, 3, trialnr, 26, trialtype, 4, cuetype, Mask_B4, RZ, 499, ReactionType, hit
Block, 3, trialnr, 27, trialtype, 1, cuetype, Mask_A1, RZ, 529, ReactionType, hit
Block, 3, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 567, ReactionType, miss
Block, 3, trialnr, 29, trialtype, 2, cuetype, Mask_B3_1, RZ, 392, ReactionType, hit
Block, 3, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 418, ReactionType, hit
Block, 3, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 441, ReactionType, hit
Block, 3, trialnr, 32, trialtype, 3, cuetype, Mask_A4, RZ, 607, ReactionType, hit
Block, 3, trialnr, 33, trialtype, 1, cuetype, Mask_A1, RZ, 562, ReactionType, hit
Block, 3, trialnr, 34, trialtype, 2, cuetype, Mask_B4, RZ, 663, ReactionType, incorrect
Block, 3, trialnr, 35, trialtype, 1, cuetype, Mask_A3, RZ, 682, ReactionType, hit
Block, 3, trialnr, 36, trialtype, 4, cuetype, Mask_B1_1, RZ, 635, ReactionType, hit
Block, 3, trialnr, 37, trialtype, 1, cuetype, Mask_A3, RZ, 729, ReactionType, miss
Block, 3, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 599, ReactionType, hit
Block, 3, trialnr, 39, trialtype, 3, cuetype, Mask_A2, RZ, 501, ReactionType, hit
Block, 3, trialnr, 40, trialtype, 1, cuetype, Mask_A2, RZ, 411, ReactionType, hit
Block, 3, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 707, ReactionType, hit
Block, 3, trialnr, 42, trialtype, 1, cuetype, Mask_A5, RZ, 585, ReactionType, hit
Block, 3, trialnr, 43, trialtype, 4, cuetype, Mask_B1_1, RZ, 729, ReactionType, hit
Block, 3, trialnr, 44, trialtype, 1, cuetype, Mask_A2, RZ, 779, ReactionType, miss
Block, 3, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 597, ReactionType, hit
Block, 3, trialnr, 46, trialtype, 2, cuetype, Mask_B4, RZ, 633, ReactionType, miss
Block, 3, trialnr, 47, trialtype, 1, cuetype, Mask_A2, RZ, 401, ReactionType, hit
Block, 3, trialnr, 48, trialtype, 3, cuetype, Mask_A3, RZ, 515, ReactionType, hit
Block, 3, trialnr, 49, trialtype, 1, cuetype, Mask_A4, RZ, 410, ReactionType, hit
Block, 3, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 653, ReactionType, hit
Block, 3, trialnr, 51, trialtype, 4, cuetype, Mask_B1, RZ, 497, ReactionType, hit
Block, 3, trialnr, 52, trialtype, 1, cuetype, Mask_A3, RZ, 687, ReactionType, hit
Block, 4, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 688, ReactionType, hit
Block, 4, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 616, ReactionType, hit
Block, 4, trialnr, 3, trialtype, 3, cuetype, Mask_A1, RZ, 656, ReactionType, hit
Block, 4, trialnr, 4, trialtype, 1, cuetype, Mask_A5, RZ, 582, ReactionType, hit
Block, 4, trialnr, 5, trialtype, 4, cuetype, Mask_B4_1, RZ, 504, ReactionType, hit
Block, 4, trialnr, 6, trialtype, 1, cuetype, Mask_A1, RZ, 512, ReactionType, hit
Block, 4, trialnr, 7, trialtype, 2, cuetype, Mask_B3_1, RZ, 706, ReactionType, hit
Block, 4, trialnr, 8, trialtype, 1, cuetype, Mask_A3, RZ, 516, ReactionType, hit
Block, 4, trialnr, 9, trialtype, 4, cuetype, Mask_B1_1, RZ, 372, ReactionType, hit
Block, 4, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 381, ReactionType, hit
Block, 4, trialnr, 11, trialtype, 2, cuetype, Mask_B2, RZ, 450, ReactionType, hit
Block, 4, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 706, ReactionType, hit
Block, 4, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 644, ReactionType, hit
Block, 4, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 613, ReactionType, hit
Block, 4, trialnr, 15, trialtype, 1, cuetype, Mask_A1, RZ, 691, ReactionType, hit
Block, 4, trialnr, 16, trialtype, 1, cuetype, Mask_A4, RZ, 458, ReactionType, hit
Block, 4, trialnr, 17, trialtype, 4, cuetype, Mask_B4, RZ, 465, ReactionType, hit
Block, 4, trialnr, 18, trialtype, 1, cuetype, Mask_A3, RZ, 744, ReactionType, hit
Block, 4, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 581, ReactionType, hit
Block, 4, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 783, ReactionType, hit
Block, 4, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 645, ReactionType, hit
Block, 4, trialnr, 22, trialtype, 2, cuetype, Mask_B3_1, RZ, 584, ReactionType, hit
Block, 4, trialnr, 23, trialtype, 1, cuetype, Mask_A2, RZ, 429, ReactionType, hit
Block, 4, trialnr, 24, trialtype, 1, cuetype, Mask_A5, RZ, 570, ReactionType, hit
Block, 4, trialnr, 25, trialtype, 3, cuetype, Mask_A1, RZ, 551, ReactionType, hit
Block, 4, trialnr, 26, trialtype, 1, cuetype, Mask_A1, RZ, 693, ReactionType, hit
Block, 4, trialnr, 27, trialtype, 4, cuetype, Mask_B3, RZ, 557, ReactionType, hit
Block, 4, trialnr, 28, trialtype, 1, cuetype, Mask_A5, RZ, 739, ReactionType, hit
Block, 4, trialnr, 29, trialtype, 2, cuetype, Mask_B2, RZ, 408, ReactionType, hit
Block, 4, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 439, ReactionType, hit
Block, 4, trialnr, 31, trialtype, 1, cuetype, Mask_A5, RZ, 518, ReactionType, hit
Block, 4, trialnr, 32, trialtype, 1, cuetype, Mask_A5, RZ, 494, ReactionType, hit
Block, 4, trialnr, 33, trialtype, 3, cuetype, Mask_A1, RZ, 666, ReactionType, hit
Block, 4, trialnr, 34, trialtype, 1, cuetype, Mask_A2, RZ, 461, ReactionType, hit
Block, 4, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 682, ReactionType, miss
Block, 4, trialnr, 36, trialtype, 2, cuetype, Mask_B3, RZ, 390, ReactionType, hit
Block, 4, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 475, ReactionType, hit
Block, 4, trialnr, 38, trialtype, 1, cuetype, Mask_A5, RZ, 747, ReactionType, hit
Block, 4, trialnr, 39, trialtype, 4, cuetype, Mask_B1, RZ, 551, ReactionType, hit
Block, 4, trialnr, 40, trialtype, 1, cuetype, Mask_A2, RZ, 557, ReactionType, hit
Block, 4, trialnr, 41, trialtype, 1, cuetype, Mask_A5, RZ, 429, ReactionType, hit
Block, 4, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 422, ReactionType, hit
Block, 4, trialnr, 43, trialtype, 1, cuetype, Mask_A1, RZ, 411, ReactionType, hit
Block, 4, trialnr, 44, trialtype, 2, cuetype, Mask_B4, RZ, 354, ReactionType, hit
Block, 4, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 460, ReactionType, hit
Block, 4, trialnr, 46, trialtype, 3, cuetype, Mask_A2, RZ, 648, ReactionType, hit
Block, 4, trialnr, 47, trialtype, 1, cuetype, Mask_A2, RZ, 477, ReactionType, hit
Block, 4, trialnr, 48, trialtype, 1, cuetype, Mask_A3, RZ, 654, ReactionType, hit
Block, 4, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 614, ReactionType, hit
Block, 4, trialnr, 50, trialtype, 1, cuetype, Mask_A5, RZ, 408, ReactionType, hit
Block, 4, trialnr, 51, trialtype, 2, cuetype, Mask_B1, RZ, 443, ReactionType, hit
Block, 4, trialnr, 52, trialtype, 4, cuetype, Mask_B2, RZ, 391, ReactionType, hit
