Block, 1, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 517, ReactionType, hit
Block, 1, trialnr, 41, trialtype, 1, cuetype, Mask_A5, RZ, 346, ReactionType, hit
Block, 1, trialnr, 42, trialtype, 2, cuetype, Mask_B4, RZ, 335, ReactionType, hit
Block, 1, trialnr, 43, trialtype, 1, cuetype, Mask_A3, RZ, 367, ReactionType, hit
Block, 1, trialnr, 44, trialtype, 1, cuetype, Mask_A1, RZ, 466, ReactionType, hit
Block, 1, trialnr, 45, trialtype, 4, cuetype, Mask_B3, RZ, 334, ReactionType, hit
Block, 1, trialnr, 46, trialtype, 1, cuetype, Mask_A1, RZ, 432, ReactionType, hit
Block, 1, trialnr, 47, trialtype, 1, cuetype, Mask_A5, RZ, 444, ReactionType, hit
Block, 1, trialnr, 48, trialtype, 1, cuetype, Mask_A1, RZ, 486, ReactionType, hit
Block, 1, trialnr, 49, trialtype, 3, cuetype, Mask_A1, RZ, 0, ReactionType, miss
Block, 1, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 549, ReactionType, hit
Block, 1, trialnr, 51, trialtype, 4, cuetype, Mask_B3_1, RZ, 276, ReactionType, hit
Block, 1, trialnr, 52, trialtype, 2, cuetype, Mask_B4, RZ, 278, ReactionType, hit
Block, 2, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 405, ReactionType, hit
Block, 2, trialnr, 2, trialtype, 2, cuetype, Mask_B1_1, RZ, 280, ReactionType, hit
Block, 2, trialnr, 3, trialtype, 1, cuetype, Mask_A1, RZ, 335, ReactionType, hit
Block, 2, trialnr, 4, trialtype, 4, cuetype, Mask_B1, RZ, 302, ReactionType, hit
Block, 2, trialnr, 5, trialtype, 1, cuetype, Mask_A1, RZ, 373, ReactionType, miss
Block, 2, trialnr, 6, trialtype, 2, cuetype, Mask_B4, RZ, 298, ReactionType, hit
Block, 2, trialnr, 7, trialtype, 1, cuetype, Mask_A1, RZ, 289, ReactionType, hit
Block, 2, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 368, ReactionType, hit
Block, 2, trialnr, 9, trialtype, 4, cuetype, Mask_B3, RZ, 481, ReactionType, hit
Block, 2, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 300, ReactionType, hit
Block, 2, trialnr, 11, trialtype, 2, cuetype, Mask_B1_1, RZ, 457, ReactionType, hit
Block, 2, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 364, ReactionType, hit
Block, 2, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 590, ReactionType, hit
Block, 2, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 481, ReactionType, hit
Block, 2, trialnr, 15, trialtype, 1, cuetype, Mask_A4, RZ, 343, ReactionType, hit
Block, 2, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 357, ReactionType, hit
Block, 2, trialnr, 17, trialtype, 4, cuetype, Mask_B2_1, RZ, 288, ReactionType, hit
Block, 2, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 393, ReactionType, hit
Block, 2, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 656, ReactionType, hit
Block, 2, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 519, ReactionType, hit
Block, 2, trialnr, 21, trialtype, 3, cuetype, Mask_A3, RZ, 668, ReactionType, hit
Block, 2, trialnr, 22, trialtype, 2, cuetype, Mask_B4, RZ, 287, ReactionType, hit
Block, 2, trialnr, 23, trialtype, 1, cuetype, Mask_A5, RZ, 283, ReactionType, hit
Block, 2, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 518, ReactionType, hit
Block, 2, trialnr, 25, trialtype, 1, cuetype, Mask_A1, RZ, 372, ReactionType, hit
Block, 2, trialnr, 26, trialtype, 4, cuetype, Mask_B4, RZ, 466, ReactionType, hit
Block, 2, trialnr, 27, trialtype, 1, cuetype, Mask_A1, RZ, 588, ReactionType, hit
Block, 2, trialnr, 28, trialtype, 1, cuetype, Mask_A3, RZ, 615, ReactionType, hit
Block, 2, trialnr, 29, trialtype, 2, cuetype, Mask_B3_1, RZ, 307, ReactionType, hit
Block, 2, trialnr, 30, trialtype, 1, cuetype, Mask_A5, RZ, 606, ReactionType, hit
Block, 2, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 462, ReactionType, hit
Block, 2, trialnr, 32, trialtype, 3, cuetype, Mask_A1, RZ, 570, ReactionType, hit
Block, 2, trialnr, 33, trialtype, 1, cuetype, Mask_A1, RZ, 325, ReactionType, hit
Block, 2, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 520, ReactionType, hit
Block, 2, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 415, ReactionType, hit
Block, 2, trialnr, 36, trialtype, 3, cuetype, Mask_A2, RZ, 623, ReactionType, hit
Block, 2, trialnr, 37, trialtype, 1, cuetype, Mask_A3, RZ, 546, ReactionType, hit
Block, 2, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 538, ReactionType, hit
Block, 2, trialnr, 39, trialtype, 2, cuetype, Mask_B3_1, RZ, 766, ReactionType, hit
Block, 2, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 612, ReactionType, hit
Block, 2, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 353, ReactionType, hit
Block, 2, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 474, ReactionType, hit
Block, 2, trialnr, 43, trialtype, 3, cuetype, Mask_A1, RZ, 632, ReactionType, hit
Block, 2, trialnr, 44, trialtype, 1, cuetype, Mask_A1, RZ, 343, ReactionType, hit
Block, 2, trialnr, 45, trialtype, 4, cuetype, Mask_B1_1, RZ, 604, ReactionType, hit
Block, 2, trialnr, 46, trialtype, 1, cuetype, Mask_A1, RZ, 564, ReactionType, hit
Block, 2, trialnr, 47, trialtype, 1, cuetype, Mask_A2, RZ, 342, ReactionType, hit
Block, 2, trialnr, 48, trialtype, 3, cuetype, Mask_A1, RZ, 729, ReactionType, hit
Block, 2, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 511, ReactionType, hit
Block, 2, trialnr, 50, trialtype, 4, cuetype, Mask_B4, RZ, 370, ReactionType, hit
Block, 2, trialnr, 51, trialtype, 1, cuetype, Mask_A5, RZ, 468, ReactionType, hit
Block, 2, trialnr, 52, trialtype, 1, cuetype, Mask_A4, RZ, 608, ReactionType, hit
Block, 3, trialnr, 1, trialtype, 4, cuetype, Mask_B4, RZ, 298, ReactionType, hit
Block, 3, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 283, ReactionType, hit
Block, 3, trialnr, 3, trialtype, 3, cuetype, Mask_A5, RZ, 388, ReactionType, hit
Block, 3, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 398, ReactionType, hit
Block, 3, trialnr, 5, trialtype, 1, cuetype, Mask_A2, RZ, 346, ReactionType, hit
Block, 3, trialnr, 6, trialtype, 2, cuetype, Mask_B3, RZ, 652, ReactionType, hit
Block, 3, trialnr, 7, trialtype, 1, cuetype, Mask_A1, RZ, 651, ReactionType, hit
Block, 3, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 411, ReactionType, hit
Block, 3, trialnr, 9, trialtype, 1, cuetype, Mask_A2, RZ, 380, ReactionType, hit
Block, 3, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 421, ReactionType, hit
Block, 3, trialnr, 11, trialtype, 2, cuetype, Mask_B2, RZ, 369, ReactionType, hit
Block, 3, trialnr, 12, trialtype, 1, cuetype, Mask_A4, RZ, 352, ReactionType, hit
Block, 3, trialnr, 13, trialtype, 1, cuetype, Mask_A4, RZ, 296, ReactionType, hit
Block, 3, trialnr, 14, trialtype, 3, cuetype, Mask_A5, RZ, 481, ReactionType, miss
Block, 3, trialnr, 15, trialtype, 1, cuetype, Mask_A1, RZ, 343, ReactionType, miss
Block, 3, trialnr, 16, trialtype, 1, cuetype, Mask_A3, RZ, 317, ReactionType, hit
Block, 3, trialnr, 17, trialtype, 4, cuetype, Mask_B1_1, RZ, 361, ReactionType, hit
Block, 3, trialnr, 18, trialtype, 1, cuetype, Mask_A3, RZ, 290, ReactionType, hit
Block, 3, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 375, ReactionType, hit
Block, 3, trialnr, 20, trialtype, 1, cuetype, Mask_A4, RZ, 580, ReactionType, hit
Block, 3, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 618, ReactionType, hit
Block, 3, trialnr, 22, trialtype, 2, cuetype, Mask_B4, RZ, 362, ReactionType, hit
Block, 3, trialnr, 23, trialtype, 1, cuetype, Mask_A3, RZ, 381, ReactionType, hit
Block, 3, trialnr, 24, trialtype, 1, cuetype, Mask_A5, RZ, 296, ReactionType, hit
Block, 3, trialnr, 25, trialtype, 1, cuetype, Mask_A1, RZ, 708, ReactionType, hit
Block, 3, trialnr, 26, trialtype, 4, cuetype, Mask_B1_1, RZ, 743, ReactionType, hit
Block, 3, trialnr, 27, trialtype, 1, cuetype, Mask_A1, RZ, 478, ReactionType, hit
Block, 3, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 674, ReactionType, hit
Block, 3, trialnr, 29, trialtype, 2, cuetype, Mask_B1_1, RZ, 415, ReactionType, hit
Block, 3, trialnr, 30, trialtype, 1, cuetype, Mask_A3, RZ, 468, ReactionType, hit
Block, 3, trialnr, 31, trialtype, 1, cuetype, Mask_A2, RZ, 387, ReactionType, hit
Block, 3, trialnr, 32, trialtype, 3, cuetype, Mask_A1, RZ, 580, ReactionType, hit
Block, 3, trialnr, 33, trialtype, 1, cuetype, Mask_A1, RZ, 316, ReactionType, hit
Block, 3, trialnr, 34, trialtype, 2, cuetype, Mask_B3, RZ, 343, ReactionType, hit
Block, 3, trialnr, 35, trialtype, 1, cuetype, Mask_A3, RZ, 591, ReactionType, hit
Block, 3, trialnr, 36, trialtype, 4, cuetype, Mask_B2_1, RZ, 324, ReactionType, hit
Block, 3, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 293, ReactionType, hit
Block, 3, trialnr, 38, trialtype, 1, cuetype, Mask_A5, RZ, 367, ReactionType, hit
Block, 3, trialnr, 39, trialtype, 3, cuetype, Mask_A5, RZ, 536, ReactionType, incorrect
Block, 3, trialnr, 40, trialtype, 1, cuetype, Mask_A4, RZ, 538, ReactionType, hit
Block, 3, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 480, ReactionType, hit
Block, 3, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 637, ReactionType, hit
Block, 3, trialnr, 43, trialtype, 4, cuetype, Mask_B2_1, RZ, 404, ReactionType, hit
Block, 3, trialnr, 44, trialtype, 1, cuetype, Mask_A1, RZ, 448, ReactionType, hit
Block, 3, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 469, ReactionType, hit
Block, 3, trialnr, 46, trialtype, 2, cuetype, Mask_B1, RZ, 295, ReactionType, hit
Block, 3, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 452, ReactionType, hit
Block, 3, trialnr, 48, trialtype, 3, cuetype, Mask_A1, RZ, 599, ReactionType, hit
Block, 3, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 555, ReactionType, hit
Block, 3, trialnr, 50, trialtype, 1, cuetype, Mask_A3, RZ, 395, ReactionType, hit
Block, 3, trialnr, 51, trialtype, 4, cuetype, Mask_B2_1, RZ, 443, ReactionType, hit
Block, 3, trialnr, 52, trialtype, 1, cuetype, Mask_A1, RZ, 640, ReactionType, hit
Block, 4, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 379, ReactionType, hit
Block, 4, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 312, ReactionType, hit
Block, 4, trialnr, 3, trialtype, 3, cuetype, Mask_A1, RZ, 530, ReactionType, hit
Block, 4, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 568, ReactionType, hit
Block, 4, trialnr, 5, trialtype, 4, cuetype, Mask_B3, RZ, 346, ReactionType, hit
Block, 4, trialnr, 6, trialtype, 1, cuetype, Mask_A5, RZ, 277, ReactionType, hit
Block, 4, trialnr, 7, trialtype, 2, cuetype, Mask_B3_1, RZ, 354, ReactionType, hit
Block, 4, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 330, ReactionType, hit
Block, 4, trialnr, 9, trialtype, 4, cuetype, Mask_B4, RZ, 320, ReactionType, hit
Block, 4, trialnr, 10, trialtype, 1, cuetype, Mask_A2, RZ, 541, ReactionType, hit
Block, 4, trialnr, 11, trialtype, 2, cuetype, Mask_B2, RZ, 369, ReactionType, miss
Block, 4, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 380, ReactionType, hit
Block, 4, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 481, ReactionType, hit
Block, 4, trialnr, 14, trialtype, 3, cuetype, Mask_A2, RZ, 642, ReactionType, hit
Block, 4, trialnr, 15, trialtype, 1, cuetype, Mask_A2, RZ, 323, ReactionType, hit
Block, 4, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 702, ReactionType, hit
Block, 4, trialnr, 17, trialtype, 4, cuetype, Mask_B1, RZ, 326, ReactionType, hit
Block, 4, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 387, ReactionType, hit
Block, 4, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 701, ReactionType, hit
Block, 4, trialnr, 20, trialtype, 1, cuetype, Mask_A5, RZ, 372, ReactionType, incorrect
Block, 4, trialnr, 21, trialtype, 3, cuetype, Mask_A3, RZ, 625, ReactionType, incorrect
Block, 4, trialnr, 22, trialtype, 2, cuetype, Mask_B1_1, RZ, 350, ReactionType, hit
Block, 4, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 720, ReactionType, hit
Block, 4, trialnr, 24, trialtype, 1, cuetype, Mask_A3, RZ, 555, ReactionType, hit
Block, 4, trialnr, 25, trialtype, 3, cuetype, Mask_A3, RZ, 608, ReactionType, hit
Block, 4, trialnr, 26, trialtype, 1, cuetype, Mask_A1, RZ, 670, ReactionType, hit
Block, 4, trialnr, 27, trialtype, 4, cuetype, Mask_B1, RZ, 469, ReactionType, hit
Block, 4, trialnr, 28, trialtype, 1, cuetype, Mask_A3, RZ, 596, ReactionType, hit
Block, 4, trialnr, 29, trialtype, 2, cuetype, Mask_B2, RZ, 474, ReactionType, incorrect
Block, 4, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 535, ReactionType, hit
Block, 4, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 370, ReactionType, hit
Block, 4, trialnr, 32, trialtype, 1, cuetype, Mask_A1, RZ, 422, ReactionType, hit
Block, 4, trialnr, 33, trialtype, 3, cuetype, Mask_A1, RZ, 620, ReactionType, hit
Block, 4, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 378, ReactionType, hit
Block, 4, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 333, ReactionType, hit
Block, 4, trialnr, 36, trialtype, 2, cuetype, Mask_B3_1, RZ, 387, ReactionType, hit
Block, 4, trialnr, 37, trialtype, 1, cuetype, Mask_A3, RZ, 766, ReactionType, hit
Block, 4, trialnr, 38, trialtype, 1, cuetype, Mask_A4, RZ, 317, ReactionType, hit
Block, 4, trialnr, 39, trialtype, 4, cuetype, Mask_B3, RZ, 536, ReactionType, miss
Block, 4, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 299, ReactionType, hit
Block, 4, trialnr, 41, trialtype, 1, cuetype, Mask_A2, RZ, 476, ReactionType, hit
Block, 4, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 285, ReactionType, hit
Block, 4, trialnr, 43, trialtype, 1, cuetype, Mask_A1, RZ, 407, ReactionType, hit
Block, 4, trialnr, 44, trialtype, 2, cuetype, Mask_B1, RZ, 263, ReactionType, hit
Block, 4, trialnr, 45, trialtype, 1, cuetype, Mask_A4, RZ, 386, ReactionType, hit
Block, 4, trialnr, 46, trialtype, 3, cuetype, Mask_A1, RZ, 668, ReactionType, hit
Block, 4, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 369, ReactionType, hit
Block, 4, trialnr, 48, trialtype, 1, cuetype, Mask_A1, RZ, 321, ReactionType, hit
Block, 4, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 361, ReactionType, hit
Block, 4, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 370, ReactionType, hit
Block, 4, trialnr, 51, trialtype, 2, cuetype, Mask_B3, RZ, 422, ReactionType, hit
Block, 4, trialnr, 52, trialtype, 4, cuetype, Mask_B1_1, RZ, 301, ReactionType, hit
