Block, 1, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 322, ReactionType, hit
Block, 1, trialnr, 28, trialtype, 1, cuetype, Mask_A2, RZ, 317, ReactionType, hit
Block, 1, trialnr, 29, trialtype, 2, cuetype, Mask_B2_1, RZ, 287, ReactionType, hit
Block, 1, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 295, ReactionType, hit
Block, 1, trialnr, 31, trialtype, 1, cuetype, Mask_A2, RZ, 268, ReactionType, hit
Block, 1, trialnr, 32, trialtype, 3, cuetype, Mask_A5, RZ, 497, ReactionType, incorrect
Block, 1, trialnr, 33, trialtype, 1, cuetype, Mask_A2, RZ, 310, ReactionType, hit
Block, 1, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 457, ReactionType, hit
Block, 1, trialnr, 35, trialtype, 1, cuetype, Mask_A5, RZ, 284, ReactionType, hit
Block, 1, trialnr, 36, trialtype, 4, cuetype, Mask_B2_1, RZ, 334, ReactionType, hit
Block, 1, trialnr, 37, trialtype, 1, cuetype, Mask_A3, RZ, 300, ReactionType, hit
Block, 1, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 289, ReactionType, hit
Block, 1, trialnr, 39, trialtype, 3, cuetype, Mask_A4, RZ, 297, ReactionType, incorrect
Block, 1, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 294, ReactionType, hit
Block, 1, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 309, ReactionType, incorrect
Block, 1, trialnr, 42, trialtype, 2, cuetype, Mask_B1, RZ, 559, ReactionType, hit
Block, 1, trialnr, 43, trialtype, 1, cuetype, Mask_A1, RZ, 304, ReactionType, hit
Block, 1, trialnr, 44, trialtype, 1, cuetype, Mask_A2, RZ, 308, ReactionType, hit
Block, 1, trialnr, 45, trialtype, 4, cuetype, Mask_B1_1, RZ, 277, ReactionType, hit
Block, 1, trialnr, 46, trialtype, 1, cuetype, Mask_A5, RZ, 326, ReactionType, hit
Block, 1, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 460, ReactionType, hit
Block, 1, trialnr, 48, trialtype, 1, cuetype, Mask_A3, RZ, 298, ReactionType, hit
Block, 1, trialnr, 49, trialtype, 3, cuetype, Mask_A2, RZ, 444, ReactionType, hit
Block, 1, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 325, ReactionType, hit
Block, 1, trialnr, 51, trialtype, 4, cuetype, Mask_B2, RZ, 265, ReactionType, hit
Block, 1, trialnr, 52, trialtype, 2, cuetype, Mask_B2, RZ, 261, ReactionType, hit
Block, 2, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 307, ReactionType, hit
Block, 2, trialnr, 2, trialtype, 2, cuetype, Mask_B2, RZ, 316, ReactionType, hit
Block, 2, trialnr, 3, trialtype, 1, cuetype, Mask_A1, RZ, 279, ReactionType, hit
Block, 2, trialnr, 4, trialtype, 4, cuetype, Mask_B2_1, RZ, 354, ReactionType, hit
Block, 2, trialnr, 5, trialtype, 1, cuetype, Mask_A1, RZ, 308, ReactionType, hit
Block, 2, trialnr, 6, trialtype, 2, cuetype, Mask_B3, RZ, 275, ReactionType, hit
Block, 2, trialnr, 7, trialtype, 1, cuetype, Mask_A1, RZ, 518, ReactionType, incorrect
Block, 2, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 381, ReactionType, hit
Block, 2, trialnr, 9, trialtype, 4, cuetype, Mask_B2, RZ, 351, ReactionType, hit
Block, 2, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 310, ReactionType, hit
Block, 2, trialnr, 11, trialtype, 2, cuetype, Mask_B3, RZ, 301, ReactionType, hit
Block, 2, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 276, ReactionType, hit
Block, 2, trialnr, 13, trialtype, 1, cuetype, Mask_A2, RZ, 348, ReactionType, hit
Block, 2, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 425, ReactionType, hit
Block, 2, trialnr, 15, trialtype, 1, cuetype, Mask_A2, RZ, 310, ReactionType, hit
Block, 2, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 439, ReactionType, incorrect
Block, 2, trialnr, 17, trialtype, 4, cuetype, Mask_B1, RZ, 359, ReactionType, hit
Block, 2, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 394, ReactionType, hit
Block, 2, trialnr, 19, trialtype, 1, cuetype, Mask_A3, RZ, 329, ReactionType, hit
Block, 2, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 297, ReactionType, hit
Block, 2, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 487, ReactionType, hit
Block, 2, trialnr, 22, trialtype, 2, cuetype, Mask_B2, RZ, 259, ReactionType, hit
Block, 2, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 320, ReactionType, hit
Block, 2, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 347, ReactionType, hit
Block, 2, trialnr, 25, trialtype, 1, cuetype, Mask_A5, RZ, 337, ReactionType, hit
Block, 2, trialnr, 26, trialtype, 4, cuetype, Mask_B3_1, RZ, 354, ReactionType, hit
Block, 2, trialnr, 27, trialtype, 1, cuetype, Mask_A2, RZ, 322, ReactionType, hit
Block, 2, trialnr, 28, trialtype, 1, cuetype, Mask_A5, RZ, 279, ReactionType, hit
Block, 2, trialnr, 29, trialtype, 2, cuetype, Mask_B2, RZ, 275, ReactionType, hit
Block, 2, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 345, ReactionType, hit
Block, 2, trialnr, 31, trialtype, 1, cuetype, Mask_A3, RZ, 323, ReactionType, hit
Block, 2, trialnr, 32, trialtype, 3, cuetype, Mask_A5, RZ, 734, ReactionType, hit
Block, 2, trialnr, 33, trialtype, 1, cuetype, Mask_A1, RZ, 330, ReactionType, hit
Block, 2, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 286, ReactionType, hit
Block, 2, trialnr, 35, trialtype, 1, cuetype, Mask_A2, RZ, 316, ReactionType, hit
Block, 2, trialnr, 36, trialtype, 3, cuetype, Mask_A5, RZ, 402, ReactionType, hit
Block, 2, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 313, ReactionType, hit
Block, 2, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 459, ReactionType, hit
Block, 2, trialnr, 39, trialtype, 2, cuetype, Mask_B3_1, RZ, 279, ReactionType, hit
Block, 2, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 303, ReactionType, hit
Block, 2, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 286, ReactionType, hit
Block, 2, trialnr, 42, trialtype, 1, cuetype, Mask_A3, RZ, 277, ReactionType, hit
Block, 2, trialnr, 43, trialtype, 3, cuetype, Mask_A4, RZ, 619, ReactionType, hit
Block, 2, trialnr, 44, trialtype, 1, cuetype, Mask_A3, RZ, 338, ReactionType, hit
Block, 2, trialnr, 45, trialtype, 4, cuetype, Mask_B1, RZ, 268, ReactionType, hit
Block, 2, trialnr, 46, trialtype, 1, cuetype, Mask_A5, RZ, 671, ReactionType, hit
Block, 2, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 263, ReactionType, hit
Block, 2, trialnr, 48, trialtype, 3, cuetype, Mask_A1, RZ, 432, ReactionType, hit
Block, 2, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 300, ReactionType, hit
Block, 2, trialnr, 50, trialtype, 4, cuetype, Mask_B3, RZ, 315, ReactionType, hit
Block, 2, trialnr, 51, trialtype, 1, cuetype, Mask_A1, RZ, 329, ReactionType, hit
Block, 2, trialnr, 52, trialtype, 1, cuetype, Mask_A5, RZ, 272, ReactionType, hit
Block, 3, trialnr, 1, trialtype, 4, cuetype, Mask_B3, RZ, 273, ReactionType, hit
Block, 3, trialnr, 2, trialtype, 1, cuetype, Mask_A4, RZ, 279, ReactionType, hit
Block, 3, trialnr, 3, trialtype, 3, cuetype, Mask_A1, RZ, 412, ReactionType, hit
Block, 3, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 363, ReactionType, hit
Block, 3, trialnr, 5, trialtype, 1, cuetype, Mask_A5, RZ, 299, ReactionType, hit
Block, 3, trialnr, 6, trialtype, 2, cuetype, Mask_B3, RZ, 281, ReactionType, hit
Block, 3, trialnr, 7, trialtype, 1, cuetype, Mask_A1, RZ, 246, ReactionType, hit
Block, 3, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 322, ReactionType, hit
Block, 3, trialnr, 9, trialtype, 1, cuetype, Mask_A2, RZ, 321, ReactionType, hit
Block, 3, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 289, ReactionType, hit
Block, 3, trialnr, 11, trialtype, 2, cuetype, Mask_B2_1, RZ, 275, ReactionType, hit
Block, 3, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 244, ReactionType, hit
Block, 3, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 304, ReactionType, hit
Block, 3, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 503, ReactionType, hit
Block, 3, trialnr, 15, trialtype, 1, cuetype, Mask_A1, RZ, 297, ReactionType, hit
Block, 3, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 537, ReactionType, hit
Block, 3, trialnr, 17, trialtype, 4, cuetype, Mask_B3, RZ, 292, ReactionType, hit
Block, 3, trialnr, 18, trialtype, 1, cuetype, Mask_A5, RZ, 354, ReactionType, hit
Block, 3, trialnr, 19, trialtype, 1, cuetype, Mask_A3, RZ, 309, ReactionType, hit
Block, 3, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 297, ReactionType, hit
Block, 3, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 410, ReactionType, hit
Block, 3, trialnr, 22, trialtype, 2, cuetype, Mask_B2, RZ, 299, ReactionType, hit
Block, 3, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 336, ReactionType, hit
Block, 3, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 294, ReactionType, hit
Block, 3, trialnr, 25, trialtype, 1, cuetype, Mask_A1, RZ, 279, ReactionType, hit
Block, 3, trialnr, 26, trialtype, 4, cuetype, Mask_B4, RZ, 292, ReactionType, hit
Block, 3, trialnr, 27, trialtype, 1, cuetype, Mask_A1, RZ, 277, ReactionType, hit
Block, 3, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 332, ReactionType, hit
Block, 3, trialnr, 29, trialtype, 2, cuetype, Mask_B3_1, RZ, 234, ReactionType, hit
Block, 3, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 296, ReactionType, hit
Block, 3, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 276, ReactionType, hit
Block, 3, trialnr, 32, trialtype, 3, cuetype, Mask_A1, RZ, 320, ReactionType, incorrect
Block, 3, trialnr, 33, trialtype, 1, cuetype, Mask_A5, RZ, 313, ReactionType, incorrect
Block, 3, trialnr, 34, trialtype, 2, cuetype, Mask_B4, RZ, 262, ReactionType, hit
Block, 3, trialnr, 35, trialtype, 1, cuetype, Mask_A3, RZ, 316, ReactionType, hit
Block, 3, trialnr, 36, trialtype, 4, cuetype, Mask_B4, RZ, 311, ReactionType, hit
Block, 3, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 292, ReactionType, hit
Block, 3, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 290, ReactionType, hit
Block, 3, trialnr, 39, trialtype, 3, cuetype, Mask_A1, RZ, 466, ReactionType, hit
Block, 3, trialnr, 40, trialtype, 1, cuetype, Mask_A2, RZ, 369, ReactionType, hit
Block, 3, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 310, ReactionType, hit
Block, 3, trialnr, 42, trialtype, 1, cuetype, Mask_A4, RZ, 309, ReactionType, hit
Block, 3, trialnr, 43, trialtype, 4, cuetype, Mask_B3, RZ, 448, ReactionType, hit
Block, 3, trialnr, 44, trialtype, 1, cuetype, Mask_A5, RZ, 307, ReactionType, hit
Block, 3, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 292, ReactionType, hit
Block, 3, trialnr, 46, trialtype, 2, cuetype, Mask_B1, RZ, 395, ReactionType, hit
Block, 3, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 287, ReactionType, hit
Block, 3, trialnr, 48, trialtype, 3, cuetype, Mask_A4, RZ, 455, ReactionType, hit
Block, 3, trialnr, 49, trialtype, 1, cuetype, Mask_A5, RZ, 275, ReactionType, incorrect
Block, 3, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 344, ReactionType, hit
Block, 3, trialnr, 51, trialtype, 4, cuetype, Mask_B2, RZ, 306, ReactionType, hit
Block, 3, trialnr, 52, trialtype, 1, cuetype, Mask_A2, RZ, 312, ReactionType, hit
Block, 4, trialnr, 1, trialtype, 1, cuetype, Mask_A5, RZ, 319, ReactionType, hit
Block, 4, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 266, ReactionType, hit
Block, 4, trialnr, 3, trialtype, 3, cuetype, Mask_A2, RZ, 428, ReactionType, hit
Block, 4, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 329, ReactionType, hit
Block, 4, trialnr, 5, trialtype, 4, cuetype, Mask_B3, RZ, 286, ReactionType, hit
Block, 4, trialnr, 6, trialtype, 1, cuetype, Mask_A1, RZ, 310, ReactionType, hit
Block, 4, trialnr, 7, trialtype, 2, cuetype, Mask_B3_1, RZ, 279, ReactionType, hit
Block, 4, trialnr, 8, trialtype, 1, cuetype, Mask_A2, RZ, 265, ReactionType, hit
Block, 4, trialnr, 9, trialtype, 4, cuetype, Mask_B1, RZ, 262, ReactionType, hit
Block, 4, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 278, ReactionType, hit
Block, 4, trialnr, 11, trialtype, 2, cuetype, Mask_B1, RZ, 267, ReactionType, hit
Block, 4, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 278, ReactionType, hit
Block, 4, trialnr, 13, trialtype, 1, cuetype, Mask_A4, RZ, 327, ReactionType, hit
Block, 4, trialnr, 14, trialtype, 3, cuetype, Mask_A3, RZ, 497, ReactionType, hit
Block, 4, trialnr, 15, trialtype, 1, cuetype, Mask_A1, RZ, 306, ReactionType, hit
Block, 4, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 315, ReactionType, hit
Block, 4, trialnr, 17, trialtype, 4, cuetype, Mask_B1_1, RZ, 372, ReactionType, hit
Block, 4, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 329, ReactionType, hit
Block, 4, trialnr, 19, trialtype, 1, cuetype, Mask_A2, RZ, 326, ReactionType, hit
Block, 4, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 323, ReactionType, hit
Block, 4, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 414, ReactionType, hit
Block, 4, trialnr, 22, trialtype, 2, cuetype, Mask_B4_1, RZ, 266, ReactionType, hit
Block, 4, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 297, ReactionType, hit
Block, 4, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 332, ReactionType, hit
Block, 4, trialnr, 25, trialtype, 3, cuetype, Mask_A5, RZ, 442, ReactionType, hit
Block, 4, trialnr, 26, trialtype, 1, cuetype, Mask_A1, RZ, 330, ReactionType, incorrect
Block, 4, trialnr, 27, trialtype, 4, cuetype, Mask_B4, RZ, 317, ReactionType, hit
Block, 4, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 299, ReactionType, hit
Block, 4, trialnr, 29, trialtype, 2, cuetype, Mask_B2, RZ, 316, ReactionType, hit
Block, 4, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 309, ReactionType, hit
Block, 4, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 334, ReactionType, hit
Block, 4, trialnr, 32, trialtype, 1, cuetype, Mask_A1, RZ, 306, ReactionType, hit
Block, 4, trialnr, 33, trialtype, 3, cuetype, Mask_A5, RZ, 437, ReactionType, hit
Block, 4, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 367, ReactionType, hit
Block, 4, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 302, ReactionType, hit
Block, 4, trialnr, 36, trialtype, 2, cuetype, Mask_B4, RZ, 316, ReactionType, hit
Block, 4, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 289, ReactionType, hit
Block, 4, trialnr, 38, trialtype, 1, cuetype, Mask_A2, RZ, 302, ReactionType, hit
Block, 4, trialnr, 39, trialtype, 4, cuetype, Mask_B4, RZ, 325, ReactionType, hit
Block, 4, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 292, ReactionType, hit
Block, 4, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 338, ReactionType, hit
Block, 4, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 439, ReactionType, hit
Block, 4, trialnr, 43, trialtype, 1, cuetype, Mask_A1, RZ, 298, ReactionType, hit
Block, 4, trialnr, 44, trialtype, 2, cuetype, Mask_B1_1, RZ, 307, ReactionType, hit
Block, 4, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 401, ReactionType, hit
Block, 4, trialnr, 46, trialtype, 3, cuetype, Mask_A4, RZ, 619, ReactionType, incorrect
Block, 4, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 390, ReactionType, hit
Block, 4, trialnr, 48, trialtype, 1, cuetype, Mask_A1, RZ, 307, ReactionType, hit
Block, 4, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 424, ReactionType, hit
Block, 4, trialnr, 50, trialtype, 1, cuetype, Mask_A3, RZ, 318, ReactionType, hit
Block, 4, trialnr, 51, trialtype, 2, cuetype, Mask_B4, RZ, 310, ReactionType, hit
Block, 4, trialnr, 52, trialtype, 4, cuetype, Mask_B2_1, RZ, 250, ReactionType, hit
