Block, 1, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 357, ReactionType, hit
Block, 3, trialnr, 13, trialtype, 1, cuetype, Mask_A4, RZ, 308, ReactionType, hit
Block, 3, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 420, ReactionType, hit
Block, 3, trialnr, 15, trialtype, 1, cuetype, Mask_A4, RZ, 292, ReactionType, hit
Block, 3, trialnr, 16, trialtype, 1, cuetype, Mask_A4, RZ, 383, ReactionType, hit
Block, 3, trialnr, 17, trialtype, 4, cuetype, Mask_B4_1, RZ, 320, ReactionType, hit
Block, 3, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 357, ReactionType, hit
Block, 3, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 397, ReactionType, hit
Block, 3, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 246, ReactionType, hit
Block, 3, trialnr, 21, trialtype, 3, cuetype, Mask_A4, RZ, 426, ReactionType, hit
Block, 3, trialnr, 22, trialtype, 2, cuetype, Mask_B3_1, RZ, 481, ReactionType, hit
Block, 3, trialnr, 23, trialtype, 1, cuetype, Mask_A3, RZ, 280, ReactionType, hit
Block, 3, trialnr, 24, trialtype, 1, cuetype, Mask_A5, RZ, 535, ReactionType, incorrect
Block, 3, trialnr, 25, trialtype, 1, cuetype, Mask_A1, RZ, 364, ReactionType, hit
Block, 3, trialnr, 26, trialtype, 4, cuetype, Mask_B1, RZ, 229, ReactionType, hit
Block, 3, trialnr, 27, trialtype, 1, cuetype, Mask_A5, RZ, 282, ReactionType, hit
Block, 3, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 270, ReactionType, hit
Block, 3, trialnr, 29, trialtype, 2, cuetype, Mask_B4, RZ, 264, ReactionType, hit
Block, 3, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 324, ReactionType, hit
Block, 3, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 367, ReactionType, hit
Block, 3, trialnr, 32, trialtype, 3, cuetype, Mask_A2, RZ, 409, ReactionType, hit
Block, 3, trialnr, 33, trialtype, 1, cuetype, Mask_A4, RZ, 309, ReactionType, hit
Block, 3, trialnr, 34, trialtype, 2, cuetype, Mask_B1, RZ, 257, ReactionType, hit
Block, 3, trialnr, 35, trialtype, 1, cuetype, Mask_A2, RZ, 321, ReactionType, hit
Block, 3, trialnr, 36, trialtype, 4, cuetype, Mask_B4, RZ, 339, ReactionType, hit
Block, 3, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 273, ReactionType, hit
Block, 3, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 517, ReactionType, incorrect
Block, 3, trialnr, 39, trialtype, 3, cuetype, Mask_A1, RZ, 464, ReactionType, hit
Block, 3, trialnr, 40, trialtype, 1, cuetype, Mask_A5, RZ, 284, ReactionType, hit
Block, 3, trialnr, 41, trialtype, 1, cuetype, Mask_A3, RZ, 411, ReactionType, hit
Block, 3, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 281, ReactionType, hit
Block, 3, trialnr, 43, trialtype, 4, cuetype, Mask_B2, RZ, 291, ReactionType, incorrect
Block, 3, trialnr, 44, trialtype, 1, cuetype, Mask_A2, RZ, 422, ReactionType, hit
Block, 3, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 330, ReactionType, hit
Block, 3, trialnr, 46, trialtype, 2, cuetype, Mask_B1, RZ, 298, ReactionType, hit
Block, 3, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 327, ReactionType, hit
Block, 3, trialnr, 48, trialtype, 3, cuetype, Mask_A4, RZ, 290, ReactionType, incorrect
Block, 3, trialnr, 49, trialtype, 1, cuetype, Mask_A5, RZ, 289, ReactionType, hit
Block, 3, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 340, ReactionType, hit
Block, 3, trialnr, 51, trialtype, 4, cuetype, Mask_B2_1, RZ, 392, ReactionType, hit
Block, 3, trialnr, 52, trialtype, 1, cuetype, Mask_A1, RZ, 289, ReactionType, hit
Block, 4, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 280, ReactionType, hit
Block, 4, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 330, ReactionType, hit
Block, 4, trialnr, 3, trialtype, 3, cuetype, Mask_A5, RZ, 509, ReactionType, hit
Block, 4, trialnr, 4, trialtype, 1, cuetype, Mask_A5, RZ, 257, ReactionType, hit
Block, 4, trialnr, 5, trialtype, 4, cuetype, Mask_B3_1, RZ, 511, ReactionType, hit
Block, 4, trialnr, 6, trialtype, 1, cuetype, Mask_A2, RZ, 297, ReactionType, hit
Block, 4, trialnr, 7, trialtype, 2, cuetype, Mask_B2, RZ, 301, ReactionType, incorrect
Block, 4, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 560, ReactionType, hit
Block, 4, trialnr, 9, trialtype, 4, cuetype, Mask_B4, RZ, 280, ReactionType, hit
Block, 4, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 261, ReactionType, hit
Block, 4, trialnr, 11, trialtype, 2, cuetype, Mask_B1, RZ, 268, ReactionType, hit
Block, 4, trialnr, 12, trialtype, 1, cuetype, Mask_A3, RZ, 254, ReactionType, hit
Block, 4, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 301, ReactionType, hit
Block, 4, trialnr, 14, trialtype, 3, cuetype, Mask_A5, RZ, 420, ReactionType, miss
Block, 4, trialnr, 15, trialtype, 1, cuetype, Mask_A1, RZ, 288, ReactionType, hit
Block, 4, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 245, ReactionType, hit
Block, 4, trialnr, 17, trialtype, 4, cuetype, Mask_B2, RZ, 319, ReactionType, hit
Block, 4, trialnr, 18, trialtype, 1, cuetype, Mask_A5, RZ, 295, ReactionType, hit
Block, 4, trialnr, 19, trialtype, 1, cuetype, Mask_A2, RZ, 640, ReactionType, hit
Block, 4, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 266, ReactionType, hit
Block, 4, trialnr, 21, trialtype, 3, cuetype, Mask_A2, RZ, 449, ReactionType, hit
Block, 4, trialnr, 22, trialtype, 2, cuetype, Mask_B2, RZ, 314, ReactionType, hit
Block, 4, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 248, ReactionType, hit
Block, 4, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 384, ReactionType, hit
Block, 4, trialnr, 25, trialtype, 3, cuetype, Mask_A1, RZ, 510, ReactionType, incorrect
Block, 4, trialnr, 26, trialtype, 1, cuetype, Mask_A5, RZ, 281, ReactionType, hit
Block, 4, trialnr, 27, trialtype, 4, cuetype, Mask_B4, RZ, 288, ReactionType, hit
Block, 4, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 255, ReactionType, hit
Block, 4, trialnr, 29, trialtype, 2, cuetype, Mask_B2_1, RZ, 307, ReactionType, hit
Block, 4, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 305, ReactionType, hit
Block, 4, trialnr, 31, trialtype, 1, cuetype, Mask_A2, RZ, 279, ReactionType, hit
Block, 4, trialnr, 32, trialtype, 1, cuetype, Mask_A3, RZ, 319, ReactionType, hit
Block, 4, trialnr, 33, trialtype, 3, cuetype, Mask_A1, RZ, 603, ReactionType, hit
Block, 4, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 270, ReactionType, hit
Block, 4, trialnr, 35, trialtype, 1, cuetype, Mask_A4, RZ, 363, ReactionType, hit
Block, 4, trialnr, 36, trialtype, 2, cuetype, Mask_B4, RZ, 231, ReactionType, hit
Block, 4, trialnr, 37, trialtype, 1, cuetype, Mask_A5, RZ, 244, ReactionType, hit
Block, 4, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 293, ReactionType, hit
Block, 4, trialnr, 39, trialtype, 4, cuetype, Mask_B1_1, RZ, 299, ReactionType, hit
Block, 4, trialnr, 40, trialtype, 1, cuetype, Mask_A2, RZ, 317, ReactionType, hit
Block, 4, trialnr, 41, trialtype, 1, cuetype, Mask_A3, RZ, 264, ReactionType, hit
Block, 4, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 365, ReactionType, hit
Block, 4, trialnr, 43, trialtype, 1, cuetype, Mask_A1, RZ, 353, ReactionType, hit
Block, 4, trialnr, 44, trialtype, 2, cuetype, Mask_B3_1, RZ, 492, ReactionType, incorrect
Block, 4, trialnr, 45, trialtype, 1, cuetype, Mask_A3, RZ, 297, ReactionType, hit
Block, 4, trialnr, 46, trialtype, 3, cuetype, Mask_A1, RZ, 290, ReactionType, incorrect
Block, 4, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 377, ReactionType, hit
Block, 4, trialnr, 48, trialtype, 1, cuetype, Mask_A1, RZ, 301, ReactionType, hit
Block, 4, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 304, ReactionType, hit
Block, 4, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 295, ReactionType, hit
Block, 4, trialnr, 51, trialtype, 2, cuetype, Mask_B3, RZ, 294, ReactionType, hit
Block, 4, trialnr, 52, trialtype, 4, cuetype, Mask_B3, RZ, 695, ReactionType, hit
