Block, 1, trialnr, 1, trialtype, 1, cuetype, Mask_A3, RZ, 299, ReactionType, hit
Block, 1, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 431, ReactionType, hit
Block, 1, trialnr, 32, trialtype, 3, cuetype, Mask_A3, RZ, 388, ReactionType, hit
Block, 1, trialnr, 33, trialtype, 1, cuetype, Mask_A1, RZ, 410, ReactionType, hit
Block, 1, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 426, ReactionType, hit
Block, 1, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 434, ReactionType, hit
Block, 1, trialnr, 36, trialtype, 4, cuetype, Mask_B2, RZ, 297, ReactionType, hit
Block, 1, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 301, ReactionType, hit
Block, 1, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 422, ReactionType, hit
Block, 1, trialnr, 39, trialtype, 3, cuetype, Mask_A2, RZ, 523, ReactionType, hit
Block, 1, trialnr, 40, trialtype, 1, cuetype, Mask_A5, RZ, 382, ReactionType, hit
Block, 1, trialnr, 41, trialtype, 1, cuetype, Mask_A2, RZ, 413, ReactionType, hit
Block, 1, trialnr, 42, trialtype, 2, cuetype, Mask_B3_1, RZ, 336, ReactionType, hit
Block, 1, trialnr, 43, trialtype, 1, cuetype, Mask_A1, RZ, 379, ReactionType, hit
Block, 1, trialnr, 44, trialtype, 1, cuetype, Mask_A4, RZ, 335, ReactionType, hit
Block, 1, trialnr, 45, trialtype, 4, cuetype, Mask_B4, RZ, 584, ReactionType, hit
Block, 1, trialnr, 46, trialtype, 1, cuetype, Mask_A3, RZ, 424, ReactionType, hit
Block, 1, trialnr, 47, trialtype, 1, cuetype, Mask_A2, RZ, 400, ReactionType, hit
Block, 1, trialnr, 48, trialtype, 1, cuetype, Mask_A1, RZ, 286, ReactionType, hit
Block, 1, trialnr, 49, trialtype, 3, cuetype, Mask_A3, RZ, 504, ReactionType, hit
Block, 1, trialnr, 50, trialtype, 1, cuetype, Mask_A2, RZ, 290, ReactionType, hit
Block, 1, trialnr, 51, trialtype, 4, cuetype, Mask_B3, RZ, 618, ReactionType, hit
Block, 1, trialnr, 52, trialtype, 2, cuetype, Mask_B2, RZ, 282, ReactionType, hit
Block, 2, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 279, ReactionType, hit
Block, 2, trialnr, 2, trialtype, 2, cuetype, Mask_B3_1, RZ, 316, ReactionType, hit
Block, 2, trialnr, 3, trialtype, 1, cuetype, Mask_A1, RZ, 286, ReactionType, hit
Block, 2, trialnr, 4, trialtype, 4, cuetype, Mask_B3, RZ, 371, ReactionType, hit
Block, 2, trialnr, 5, trialtype, 1, cuetype, Mask_A1, RZ, 336, ReactionType, hit
Block, 2, trialnr, 6, trialtype, 2, cuetype, Mask_B1_1, RZ, 347, ReactionType, hit
Block, 2, trialnr, 7, trialtype, 1, cuetype, Mask_A1, RZ, 429, ReactionType, hit
Block, 2, trialnr, 8, trialtype, 1, cuetype, Mask_A2, RZ, 332, ReactionType, hit
Block, 2, trialnr, 9, trialtype, 4, cuetype, Mask_B4, RZ, 290, ReactionType, hit
Block, 2, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 410, ReactionType, hit
Block, 2, trialnr, 11, trialtype, 2, cuetype, Mask_B3, RZ, 267, ReactionType, hit
Block, 2, trialnr, 12, trialtype, 1, cuetype, Mask_A2, RZ, 397, ReactionType, hit
Block, 2, trialnr, 13, trialtype, 1, cuetype, Mask_A4, RZ, 328, ReactionType, hit
Block, 2, trialnr, 14, trialtype, 3, cuetype, Mask_A2, RZ, 347, ReactionType, hit
Block, 2, trialnr, 15, trialtype, 1, cuetype, Mask_A3, RZ, 396, ReactionType, hit
Block, 2, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 361, ReactionType, hit
Block, 2, trialnr, 17, trialtype, 4, cuetype, Mask_B2_1, RZ, 337, ReactionType, hit
Block, 2, trialnr, 18, trialtype, 1, cuetype, Mask_A5, RZ, 386, ReactionType, hit
Block, 2, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 366, ReactionType, hit
Block, 2, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 276, ReactionType, hit
Block, 2, trialnr, 21, trialtype, 3, cuetype, Mask_A3, RZ, 656, ReactionType, hit
Block, 2, trialnr, 22, trialtype, 2, cuetype, Mask_B3, RZ, 383, ReactionType, incorrect
Block, 2, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 346, ReactionType, hit
Block, 2, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 325, ReactionType, hit
Block, 2, trialnr, 25, trialtype, 1, cuetype, Mask_A1, RZ, 308, ReactionType, hit
Block, 2, trialnr, 26, trialtype, 4, cuetype, Mask_B3_1, RZ, 351, ReactionType, hit
Block, 2, trialnr, 27, trialtype, 1, cuetype, Mask_A1, RZ, 372, ReactionType, hit
Block, 2, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 433, ReactionType, hit
Block, 2, trialnr, 29, trialtype, 2, cuetype, Mask_B1_1, RZ, 390, ReactionType, hit
Block, 2, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 278, ReactionType, hit
Block, 2, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 358, ReactionType, hit
Block, 2, trialnr, 32, trialtype, 3, cuetype, Mask_A1, RZ, 510, ReactionType, hit
Block, 2, trialnr, 33, trialtype, 1, cuetype, Mask_A1, RZ, 315, ReactionType, hit
Block, 2, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 358, ReactionType, hit
Block, 2, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 411, ReactionType, hit
Block, 2, trialnr, 36, trialtype, 3, cuetype, Mask_A1, RZ, 455, ReactionType, hit
Block, 2, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 392, ReactionType, hit
Block, 2, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 428, ReactionType, hit
Block, 2, trialnr, 39, trialtype, 2, cuetype, Mask_B4_1, RZ, 354, ReactionType, hit
Block, 2, trialnr, 40, trialtype, 1, cuetype, Mask_A5, RZ, 353, ReactionType, hit
Block, 2, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 439, ReactionType, hit
Block, 2, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 350, ReactionType, hit
Block, 2, trialnr, 43, trialtype, 3, cuetype, Mask_A1, RZ, 496, ReactionType, hit
Block, 2, trialnr, 44, trialtype, 1, cuetype, Mask_A1, RZ, 630, ReactionType, hit
Block, 2, trialnr, 45, trialtype, 4, cuetype, Mask_B4, RZ, 512, ReactionType, hit
Block, 2, trialnr, 46, trialtype, 1, cuetype, Mask_A1, RZ, 299, ReactionType, hit
Block, 2, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 299, ReactionType, hit
Block, 2, trialnr, 48, trialtype, 3, cuetype, Mask_A1, RZ, 465, ReactionType, hit
Block, 2, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 339, ReactionType, hit
Block, 2, trialnr, 50, trialtype, 4, cuetype, Mask_B3, RZ, 408, ReactionType, hit
Block, 2, trialnr, 51, trialtype, 1, cuetype, Mask_A5, RZ, 360, ReactionType, hit
Block, 2, trialnr, 52, trialtype, 1, cuetype, Mask_A1, RZ, 301, ReactionType, hit
Block, 3, trialnr, 1, trialtype, 4, cuetype, Mask_B2, RZ, 435, ReactionType, hit
Block, 3, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 352, ReactionType, hit
Block, 3, trialnr, 3, trialtype, 3, cuetype, Mask_A1, RZ, 517, ReactionType, hit
Block, 3, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 307, ReactionType, hit
Block, 3, trialnr, 5, trialtype, 1, cuetype, Mask_A1, RZ, 337, ReactionType, hit
Block, 3, trialnr, 6, trialtype, 2, cuetype, Mask_B4, RZ, 370, ReactionType, hit
Block, 3, trialnr, 7, trialtype, 1, cuetype, Mask_A1, RZ, 364, ReactionType, hit
Block, 3, trialnr, 8, trialtype, 1, cuetype, Mask_A2, RZ, 373, ReactionType, hit
Block, 3, trialnr, 9, trialtype, 1, cuetype, Mask_A2, RZ, 366, ReactionType, hit
Block, 3, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 416, ReactionType, hit
Block, 3, trialnr, 11, trialtype, 2, cuetype, Mask_B4, RZ, 445, ReactionType, hit
Block, 3, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 337, ReactionType, hit
Block, 3, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 311, ReactionType, hit
Block, 3, trialnr, 14, trialtype, 3, cuetype, Mask_A2, RZ, 410, ReactionType, incorrect
Block, 3, trialnr, 15, trialtype, 1, cuetype, Mask_A1, RZ, 335, ReactionType, hit
Block, 3, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 339, ReactionType, hit
Block, 3, trialnr, 17, trialtype, 4, cuetype, Mask_B1, RZ, 292, ReactionType, hit
Block, 3, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 326, ReactionType, hit
Block, 3, trialnr, 19, trialtype, 1, cuetype, Mask_A4, RZ, 327, ReactionType, hit
Block, 3, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 695, ReactionType, incorrect
Block, 3, trialnr, 21, trialtype, 3, cuetype, Mask_A4, RZ, 457, ReactionType, hit
Block, 3, trialnr, 22, trialtype, 2, cuetype, Mask_B3, RZ, 378, ReactionType, hit
Block, 3, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 389, ReactionType, hit
Block, 3, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 293, ReactionType, hit
Block, 3, trialnr, 25, trialtype, 1, cuetype, Mask_A1, RZ, 294, ReactionType, hit
Block, 3, trialnr, 26, trialtype, 4, cuetype, Mask_B2_1, RZ, 364, ReactionType, hit
Block, 3, trialnr, 27, trialtype, 1, cuetype, Mask_A2, RZ, 465, ReactionType, hit
Block, 3, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 417, ReactionType, hit
Block, 3, trialnr, 29, trialtype, 2, cuetype, Mask_B2_1, RZ, 755, ReactionType, hit
Block, 3, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 349, ReactionType, hit
Block, 3, trialnr, 31, trialtype, 1, cuetype, Mask_A3, RZ, 298, ReactionType, hit
Block, 3, trialnr, 32, trialtype, 3, cuetype, Mask_A1, RZ, 487, ReactionType, hit
Block, 3, trialnr, 33, trialtype, 1, cuetype, Mask_A1, RZ, 360, ReactionType, hit
Block, 3, trialnr, 34, trialtype, 2, cuetype, Mask_B2_1, RZ, 475, ReactionType, hit
Block, 3, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 343, ReactionType, hit
Block, 3, trialnr, 36, trialtype, 4, cuetype, Mask_B1_1, RZ, 468, ReactionType, hit
Block, 3, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 386, ReactionType, hit
Block, 3, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 410, ReactionType, hit
Block, 3, trialnr, 39, trialtype, 3, cuetype, Mask_A1, RZ, 532, ReactionType, hit
Block, 3, trialnr, 40, trialtype, 1, cuetype, Mask_A3, RZ, 409, ReactionType, hit
Block, 3, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 370, ReactionType, hit
Block, 3, trialnr, 42, trialtype, 1, cuetype, Mask_A5, RZ, 354, ReactionType, hit
Block, 3, trialnr, 43, trialtype, 4, cuetype, Mask_B2, RZ, 531, ReactionType, hit
Block, 3, trialnr, 44, trialtype, 1, cuetype, Mask_A1, RZ, 397, ReactionType, hit
Block, 3, trialnr, 45, trialtype, 1, cuetype, Mask_A2, RZ, 353, ReactionType, hit
Block, 3, trialnr, 46, trialtype, 2, cuetype, Mask_B2, RZ, 280, ReactionType, hit
Block, 3, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 330, ReactionType, hit
Block, 3, trialnr, 48, trialtype, 3, cuetype, Mask_A4, RZ, 459, ReactionType, hit
Block, 3, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 356, ReactionType, hit
Block, 3, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 362, ReactionType, hit
Block, 3, trialnr, 51, trialtype, 4, cuetype, Mask_B1_1, RZ, 366, ReactionType, hit
Block, 3, trialnr, 52, trialtype, 1, cuetype, Mask_A1, RZ, 347, ReactionType, hit
Block, 4, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 323, ReactionType, hit
Block, 4, trialnr, 2, trialtype, 1, cuetype, Mask_A2, RZ, 337, ReactionType, hit
Block, 4, trialnr, 3, trialtype, 3, cuetype, Mask_A1, RZ, 278, ReactionType, incorrect
Block, 4, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 352, ReactionType, hit
Block, 4, trialnr, 5, trialtype, 4, cuetype, Mask_B3, RZ, 287, ReactionType, hit
Block, 4, trialnr, 6, trialtype, 1, cuetype, Mask_A1, RZ, 361, ReactionType, hit
Block, 4, trialnr, 7, trialtype, 2, cuetype, Mask_B4, RZ, 364, ReactionType, miss
Block, 4, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 465, ReactionType, hit
Block, 4, trialnr, 9, trialtype, 4, cuetype, Mask_B1_1, RZ, 426, ReactionType, hit
Block, 4, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 364, ReactionType, hit
Block, 4, trialnr, 11, trialtype, 2, cuetype, Mask_B3, RZ, 400, ReactionType, hit
Block, 4, trialnr, 12, trialtype, 1, cuetype, Mask_A5, RZ, 345, ReactionType, hit
Block, 4, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 329, ReactionType, hit
Block, 4, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 463, ReactionType, hit
Block, 4, trialnr, 15, trialtype, 1, cuetype, Mask_A5, RZ, 413, ReactionType, hit
Block, 4, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 423, ReactionType, hit
Block, 4, trialnr, 17, trialtype, 4, cuetype, Mask_B3, RZ, 344, ReactionType, hit
Block, 4, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 376, ReactionType, hit
Block, 4, trialnr, 19, trialtype, 1, cuetype, Mask_A2, RZ, 420, ReactionType, hit
Block, 4, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 401, ReactionType, hit
Block, 4, trialnr, 21, trialtype, 3, cuetype, Mask_A4, RZ, 391, ReactionType, hit
Block, 4, trialnr, 22, trialtype, 2, cuetype, Mask_B4, RZ, 280, ReactionType, hit
Block, 4, trialnr, 23, trialtype, 1, cuetype, Mask_A5, RZ, 303, ReactionType, hit
Block, 4, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 391, ReactionType, hit
Block, 4, trialnr, 25, trialtype, 3, cuetype, Mask_A1, RZ, 446, ReactionType, hit
Block, 4, trialnr, 26, trialtype, 1, cuetype, Mask_A1, RZ, 341, ReactionType, hit
Block, 4, trialnr, 27, trialtype, 4, cuetype, Mask_B3_1, RZ, 493, ReactionType, hit
Block, 4, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 304, ReactionType, hit
Block, 4, trialnr, 29, trialtype, 2, cuetype, Mask_B1_1, RZ, 675, ReactionType, hit
Block, 4, trialnr, 30, trialtype, 1, cuetype, Mask_A4, RZ, 340, ReactionType, hit
Block, 4, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 296, ReactionType, hit
Block, 4, trialnr, 32, trialtype, 1, cuetype, Mask_A1, RZ, 352, ReactionType, hit
Block, 4, trialnr, 33, trialtype, 3, cuetype, Mask_A1, RZ, 355, ReactionType, hit
Block, 4, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 384, ReactionType, hit
Block, 4, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 317, ReactionType, hit
Block, 4, trialnr, 36, trialtype, 2, cuetype, Mask_B3, RZ, 354, ReactionType, hit
Block, 4, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 323, ReactionType, hit
Block, 4, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 309, ReactionType, hit
Block, 4, trialnr, 39, trialtype, 4, cuetype, Mask_B4_1, RZ, 296, ReactionType, hit
Block, 4, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 528, ReactionType, hit
Block, 4, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 413, ReactionType, hit
Block, 4, trialnr, 42, trialtype, 1, cuetype, Mask_A2, RZ, 382, ReactionType, hit
Block, 4, trialnr, 43, trialtype, 1, cuetype, Mask_A1, RZ, 360, ReactionType, hit
Block, 4, trialnr, 44, trialtype, 2, cuetype, Mask_B1_1, RZ, 501, ReactionType, hit
Block, 4, trialnr, 45, trialtype, 1, cuetype, Mask_A5, RZ, 385, ReactionType, hit
Block, 4, trialnr, 46, trialtype, 3, cuetype, Mask_A1, RZ, 418, ReactionType, incorrect
Block, 4, trialnr, 47, trialtype, 1, cuetype, Mask_A3, RZ, 458, ReactionType, hit
Block, 4, trialnr, 48, trialtype, 1, cuetype, Mask_A5, RZ, 411, ReactionType, hit
Block, 4, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 353, ReactionType, hit
Block, 4, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 343, ReactionType, hit
Block, 4, trialnr, 51, trialtype, 2, cuetype, Mask_B2, RZ, 335, ReactionType, hit
Block, 4, trialnr, 52, trialtype, 4, cuetype, Mask_B1_1, RZ, 311, ReactionType, hit
