Block, 1, trialnr, 1, trialtype, 1, cuetype, Mask_A3, RZ, 580, ReactionType, hit
Block, 3, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 424, ReactionType, hit
Block, 3, trialnr, 36, trialtype, 4, cuetype, Mask_B4_1, RZ, 433, ReactionType, hit
Block, 3, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 399, ReactionType, hit
Block, 3, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 436, ReactionType, hit
Block, 3, trialnr, 39, trialtype, 3, cuetype, Mask_A1, RZ, 521, ReactionType, hit
Block, 3, trialnr, 40, trialtype, 1, cuetype, Mask_A3, RZ, 624, ReactionType, hit
Block, 3, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 524, ReactionType, hit
Block, 3, trialnr, 42, trialtype, 1, cuetype, Mask_A2, RZ, 416, ReactionType, hit
Block, 3, trialnr, 43, trialtype, 4, cuetype, Mask_B3, RZ, 374, ReactionType, hit
Block, 3, trialnr, 44, trialtype, 1, cuetype, Mask_A1, RZ, 576, ReactionType, hit
Block, 3, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 501, ReactionType, hit
Block, 3, trialnr, 46, trialtype, 2, cuetype, Mask_B3, RZ, 525, ReactionType, hit
Block, 3, trialnr, 47, trialtype, 1, cuetype, Mask_A5, RZ, 383, ReactionType, hit
Block, 3, trialnr, 48, trialtype, 3, cuetype, Mask_A1, RZ, 692, ReactionType, hit
Block, 3, trialnr, 49, trialtype, 1, cuetype, Mask_A2, RZ, 466, ReactionType, hit
Block, 3, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 354, ReactionType, hit
Block, 3, trialnr, 51, trialtype, 4, cuetype, Mask_B4_1, RZ, 347, ReactionType, hit
Block, 3, trialnr, 52, trialtype, 1, cuetype, Mask_A1, RZ, 326, ReactionType, hit
Block, 4, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 401, ReactionType, hit
Block, 4, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 371, ReactionType, hit
Block, 4, trialnr, 3, trialtype, 3, cuetype, Mask_A3, RZ, 683, ReactionType, hit
Block, 4, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 443, ReactionType, hit
Block, 4, trialnr, 5, trialtype, 4, cuetype, Mask_B1, RZ, 510, ReactionType, hit
Block, 4, trialnr, 6, trialtype, 1, cuetype, Mask_A1, RZ, 470, ReactionType, hit
Block, 4, trialnr, 7, trialtype, 2, cuetype, Mask_B1, RZ, 386, ReactionType, hit
Block, 4, trialnr, 8, trialtype, 1, cuetype, Mask_A5, RZ, 443, ReactionType, hit
Block, 4, trialnr, 9, trialtype, 4, cuetype, Mask_B4, RZ, 340, ReactionType, hit
Block, 4, trialnr, 10, trialtype, 1, cuetype, Mask_A2, RZ, 377, ReactionType, hit
Block, 4, trialnr, 11, trialtype, 2, cuetype, Mask_B1_1, RZ, 642, ReactionType, incorrect
Block, 4, trialnr, 12, trialtype, 1, cuetype, Mask_A5, RZ, 462, ReactionType, hit
Block, 4, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 351, ReactionType, hit
Block, 4, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 545, ReactionType, hit
Block, 4, trialnr, 15, trialtype, 1, cuetype, Mask_A3, RZ, 397, ReactionType, hit
Block, 4, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 500, ReactionType, hit
Block, 4, trialnr, 17, trialtype, 4, cuetype, Mask_B2, RZ, 778, ReactionType, hit
Block, 4, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 402, ReactionType, hit
Block, 4, trialnr, 19, trialtype, 1, cuetype, Mask_A2, RZ, 401, ReactionType, hit
Block, 4, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 430, ReactionType, hit
Block, 4, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 665, ReactionType, hit
Block, 4, trialnr, 22, trialtype, 2, cuetype, Mask_B2_1, RZ, 739, ReactionType, hit
Block, 4, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 332, ReactionType, hit
Block, 4, trialnr, 24, trialtype, 1, cuetype, Mask_A2, RZ, 471, ReactionType, hit
Block, 4, trialnr, 25, trialtype, 3, cuetype, Mask_A1, RZ, 586, ReactionType, hit
Block, 4, trialnr, 26, trialtype, 1, cuetype, Mask_A5, RZ, 531, ReactionType, hit
Block, 4, trialnr, 27, trialtype, 4, cuetype, Mask_B3, RZ, 751, ReactionType, hit
Block, 4, trialnr, 28, trialtype, 1, cuetype, Mask_A3, RZ, 481, ReactionType, hit
Block, 4, trialnr, 29, trialtype, 2, cuetype, Mask_B4_1, RZ, 372, ReactionType, hit
Block, 4, trialnr, 30, trialtype, 1, cuetype, Mask_A5, RZ, 531, ReactionType, hit
Block, 4, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 497, ReactionType, hit
Block, 4, trialnr, 32, trialtype, 1, cuetype, Mask_A1, RZ, 490, ReactionType, hit
Block, 4, trialnr, 33, trialtype, 3, cuetype, Mask_A2, RZ, 557, ReactionType, hit
Block, 4, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 380, ReactionType, hit
Block, 4, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 404, ReactionType, hit
Block, 4, trialnr, 36, trialtype, 2, cuetype, Mask_B1_1, RZ, 286, ReactionType, hit
Block, 4, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 461, ReactionType, hit
Block, 4, trialnr, 38, trialtype, 1, cuetype, Mask_A5, RZ, 358, ReactionType, hit
Block, 4, trialnr, 39, trialtype, 4, cuetype, Mask_B2_1, RZ, 371, ReactionType, hit
Block, 4, trialnr, 40, trialtype, 1, cuetype, Mask_A5, RZ, 699, ReactionType, hit
Block, 4, trialnr, 41, trialtype, 1, cuetype, Mask_A2, RZ, 524, ReactionType, miss
Block, 4, trialnr, 42, trialtype, 1, cuetype, Mask_A4, RZ, 698, ReactionType, hit
Block, 4, trialnr, 43, trialtype, 1, cuetype, Mask_A1, RZ, 452, ReactionType, hit
Block, 4, trialnr, 44, trialtype, 2, cuetype, Mask_B2, RZ, 661, ReactionType, hit
Block, 4, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 452, ReactionType, hit
Block, 4, trialnr, 46, trialtype, 3, cuetype, Mask_A1, RZ, 476, ReactionType, hit
Block, 4, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 505, ReactionType, hit
Block, 4, trialnr, 48, trialtype, 1, cuetype, Mask_A3, RZ, 591, ReactionType, hit
Block, 4, trialnr, 49, trialtype, 1, cuetype, Mask_A2, RZ, 466, ReactionType, miss
Block, 4, trialnr, 50, trialtype, 1, cuetype, Mask_A5, RZ, 307, ReactionType, hit
Block, 4, trialnr, 51, trialtype, 2, cuetype, Mask_B2, RZ, 296, ReactionType, hit
Block, 4, trialnr, 52, trialtype, 4, cuetype, Mask_B3_1, RZ, 330, ReactionType, hit
