Block, 1, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 334, ReactionType, hit
Block, 2, trialnr, 34, trialtype, 1, cuetype, Mask_A4, RZ, 385, ReactionType, hit
Block, 2, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 346, ReactionType, hit
Block, 2, trialnr, 36, trialtype, 3, cuetype, Mask_A5, RZ, 511, ReactionType, hit
Block, 2, trialnr, 37, trialtype, 1, cuetype, Mask_A2, RZ, 419, ReactionType, hit
Block, 2, trialnr, 38, trialtype, 1, cuetype, Mask_A3, RZ, 372, ReactionType, hit
Block, 2, trialnr, 39, trialtype, 2, cuetype, Mask_B2_1, RZ, 260, ReactionType, hit
Block, 2, trialnr, 40, trialtype, 1, cuetype, Mask_A3, RZ, 348, ReactionType, hit
Block, 2, trialnr, 41, trialtype, 1, cuetype, Mask_A2, RZ, 470, ReactionType, hit
Block, 2, trialnr, 42, trialtype, 1, cuetype, Mask_A4, RZ, 469, ReactionType, hit
Block, 2, trialnr, 43, trialtype, 3, cuetype, Mask_A1, RZ, 488, ReactionType, hit
Block, 2, trialnr, 44, trialtype, 1, cuetype, Mask_A1, RZ, 359, ReactionType, hit
Block, 2, trialnr, 45, trialtype, 4, cuetype, Mask_B3_1, RZ, 256, ReactionType, hit
Block, 2, trialnr, 46, trialtype, 1, cuetype, Mask_A1, RZ, 283, ReactionType, hit
Block, 2, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 497, ReactionType, hit
Block, 2, trialnr, 48, trialtype, 3, cuetype, Mask_A5, RZ, 404, ReactionType, hit
Block, 2, trialnr, 49, trialtype, 1, cuetype, Mask_A4, RZ, 519, ReactionType, hit
Block, 2, trialnr, 50, trialtype, 4, cuetype, Mask_B3, RZ, 358, ReactionType, hit
Block, 2, trialnr, 51, trialtype, 1, cuetype, Mask_A4, RZ, 439, ReactionType, hit
Block, 2, trialnr, 52, trialtype, 1, cuetype, Mask_A1, RZ, 500, ReactionType, hit
Block, 3, trialnr, 1, trialtype, 4, cuetype, Mask_B3, RZ, 287, ReactionType, hit
Block, 3, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 269, ReactionType, hit
Block, 3, trialnr, 3, trialtype, 3, cuetype, Mask_A1, RZ, 478, ReactionType, hit
Block, 3, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 272, ReactionType, hit
Block, 3, trialnr, 5, trialtype, 1, cuetype, Mask_A1, RZ, 702, ReactionType, hit
Block, 3, trialnr, 6, trialtype, 2, cuetype, Mask_B1, RZ, 244, ReactionType, hit
Block, 3, trialnr, 7, trialtype, 1, cuetype, Mask_A1, RZ, 422, ReactionType, hit
Block, 3, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 316, ReactionType, hit
Block, 3, trialnr, 9, trialtype, 1, cuetype, Mask_A1, RZ, 296, ReactionType, hit
Block, 3, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 363, ReactionType, hit
Block, 3, trialnr, 11, trialtype, 2, cuetype, Mask_B1_1, RZ, 297, ReactionType, hit
Block, 3, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 378, ReactionType, hit
Block, 3, trialnr, 13, trialtype, 1, cuetype, Mask_A4, RZ, 308, ReactionType, hit
Block, 3, trialnr, 14, trialtype, 3, cuetype, Mask_A2, RZ, 359, ReactionType, hit
Block, 3, trialnr, 15, trialtype, 1, cuetype, Mask_A3, RZ, 581, ReactionType, hit
Block, 3, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 242, ReactionType, hit
Block, 3, trialnr, 17, trialtype, 4, cuetype, Mask_B2, RZ, 259, ReactionType, hit
Block, 3, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 230, ReactionType, hit
Block, 3, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 374, ReactionType, hit
Block, 3, trialnr, 20, trialtype, 1, cuetype, Mask_A4, RZ, 339, ReactionType, hit
Block, 3, trialnr, 21, trialtype, 3, cuetype, Mask_A5, RZ, 472, ReactionType, hit
Block, 3, trialnr, 22, trialtype, 2, cuetype, Mask_B4_1, RZ, 230, ReactionType, hit
Block, 3, trialnr, 23, trialtype, 1, cuetype, Mask_A2, RZ, 474, ReactionType, hit
Block, 3, trialnr, 24, trialtype, 1, cuetype, Mask_A4, RZ, 489, ReactionType, hit
Block, 3, trialnr, 25, trialtype, 1, cuetype, Mask_A4, RZ, 423, ReactionType, hit
Block, 3, trialnr, 26, trialtype, 4, cuetype, Mask_B3, RZ, 389, ReactionType, hit
Block, 3, trialnr, 27, trialtype, 1, cuetype, Mask_A1, RZ, 296, ReactionType, hit
Block, 3, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 274, ReactionType, hit
Block, 3, trialnr, 29, trialtype, 2, cuetype, Mask_B3, RZ, 265, ReactionType, hit
Block, 3, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 288, ReactionType, hit
Block, 3, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 461, ReactionType, hit
Block, 3, trialnr, 32, trialtype, 3, cuetype, Mask_A5, RZ, 390, ReactionType, hit
Block, 3, trialnr, 33, trialtype, 1, cuetype, Mask_A4, RZ, 316, ReactionType, hit
Block, 3, trialnr, 34, trialtype, 2, cuetype, Mask_B1, RZ, 236, ReactionType, hit
Block, 3, trialnr, 35, trialtype, 1, cuetype, Mask_A2, RZ, 301, ReactionType, hit
Block, 3, trialnr, 36, trialtype, 4, cuetype, Mask_B4_1, RZ, 410, ReactionType, hit
Block, 3, trialnr, 37, trialtype, 1, cuetype, Mask_A4, RZ, 421, ReactionType, hit
Block, 3, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 325, ReactionType, hit
Block, 3, trialnr, 39, trialtype, 3, cuetype, Mask_A5, RZ, 538, ReactionType, hit
Block, 3, trialnr, 40, trialtype, 1, cuetype, Mask_A3, RZ, 369, ReactionType, hit
Block, 3, trialnr, 41, trialtype, 1, cuetype, Mask_A3, RZ, 413, ReactionType, hit
Block, 3, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 295, ReactionType, hit
Block, 3, trialnr, 43, trialtype, 4, cuetype, Mask_B4, RZ, 486, ReactionType, hit
Block, 3, trialnr, 44, trialtype, 1, cuetype, Mask_A1, RZ, 384, ReactionType, hit
Block, 3, trialnr, 45, trialtype, 1, cuetype, Mask_A5, RZ, 342, ReactionType, hit
Block, 3, trialnr, 46, trialtype, 2, cuetype, Mask_B3, RZ, 222, ReactionType, hit
Block, 3, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 349, ReactionType, hit
Block, 3, trialnr, 48, trialtype, 3, cuetype, Mask_A1, RZ, 378, ReactionType, hit
Block, 3, trialnr, 49, trialtype, 1, cuetype, Mask_A4, RZ, 456, ReactionType, hit
Block, 3, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 338, ReactionType, hit
Block, 3, trialnr, 51, trialtype, 4, cuetype, Mask_B3_1, RZ, 276, ReactionType, hit
Block, 3, trialnr, 52, trialtype, 1, cuetype, Mask_A5, RZ, 365, ReactionType, hit
Block, 4, trialnr, 1, trialtype, 1, cuetype, Mask_A5, RZ, 301, ReactionType, hit
Block, 4, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 359, ReactionType, hit
Block, 4, trialnr, 3, trialtype, 3, cuetype, Mask_A1, RZ, 391, ReactionType, hit
Block, 4, trialnr, 4, trialtype, 1, cuetype, Mask_A3, RZ, 407, ReactionType, hit
Block, 4, trialnr, 5, trialtype, 4, cuetype, Mask_B1_1, RZ, 435, ReactionType, hit
Block, 4, trialnr, 6, trialtype, 1, cuetype, Mask_A5, RZ, 440, ReactionType, hit
Block, 4, trialnr, 7, trialtype, 2, cuetype, Mask_B2_1, RZ, 370, ReactionType, hit
Block, 4, trialnr, 8, trialtype, 1, cuetype, Mask_A4, RZ, 476, ReactionType, hit
Block, 4, trialnr, 9, trialtype, 4, cuetype, Mask_B4, RZ, 394, ReactionType, hit
Block, 4, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 300, ReactionType, hit
Block, 4, trialnr, 11, trialtype, 2, cuetype, Mask_B3_1, RZ, 259, ReactionType, hit
Block, 4, trialnr, 12, trialtype, 1, cuetype, Mask_A3, RZ, 330, ReactionType, hit
Block, 4, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 316, ReactionType, hit
Block, 4, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 497, ReactionType, hit
Block, 4, trialnr, 15, trialtype, 1, cuetype, Mask_A2, RZ, 418, ReactionType, hit
Block, 4, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 470, ReactionType, hit
Block, 4, trialnr, 17, trialtype, 4, cuetype, Mask_B1_1, RZ, 259, ReactionType, hit
Block, 4, trialnr, 18, trialtype, 1, cuetype, Mask_A3, RZ, 363, ReactionType, hit
Block, 4, trialnr, 19, trialtype, 1, cuetype, Mask_A4, RZ, 624, ReactionType, incorrect
Block, 4, trialnr, 20, trialtype, 1, cuetype, Mask_A3, RZ, 321, ReactionType, hit
Block, 4, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 512, ReactionType, hit
Block, 4, trialnr, 22, trialtype, 2, cuetype, Mask_B4_1, RZ, 264, ReactionType, hit
Block, 4, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 303, ReactionType, hit
Block, 4, trialnr, 24, trialtype, 1, cuetype, Mask_A2, RZ, 346, ReactionType, hit
Block, 4, trialnr, 25, trialtype, 3, cuetype, Mask_A1, RZ, 373, ReactionType, incorrect
Block, 4, trialnr, 26, trialtype, 1, cuetype, Mask_A1, RZ, 330, ReactionType, hit
Block, 4, trialnr, 27, trialtype, 4, cuetype, Mask_B3, RZ, 271, ReactionType, hit
Block, 4, trialnr, 28, trialtype, 1, cuetype, Mask_A5, RZ, 392, ReactionType, hit
Block, 4, trialnr, 29, trialtype, 2, cuetype, Mask_B2, RZ, 252, ReactionType, hit
Block, 4, trialnr, 30, trialtype, 1, cuetype, Mask_A3, RZ, 306, ReactionType, hit
Block, 4, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 394, ReactionType, hit
Block, 4, trialnr, 32, trialtype, 1, cuetype, Mask_A1, RZ, 433, ReactionType, hit
Block, 4, trialnr, 33, trialtype, 3, cuetype, Mask_A1, RZ, 437, ReactionType, hit
Block, 4, trialnr, 34, trialtype, 1, cuetype, Mask_A5, RZ, 297, ReactionType, hit
Block, 4, trialnr, 35, trialtype, 1, cuetype, Mask_A5, RZ, 305, ReactionType, hit
Block, 4, trialnr, 36, trialtype, 2, cuetype, Mask_B2, RZ, 275, ReactionType, hit
Block, 4, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 287, ReactionType, hit
Block, 4, trialnr, 38, trialtype, 1, cuetype, Mask_A3, RZ, 337, ReactionType, hit
Block, 4, trialnr, 39, trialtype, 4, cuetype, Mask_B3, RZ, 366, ReactionType, hit
Block, 4, trialnr, 40, trialtype, 1, cuetype, Mask_A2, RZ, 387, ReactionType, hit
Block, 4, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 365, ReactionType, hit
Block, 4, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 358, ReactionType, hit
Block, 4, trialnr, 43, trialtype, 1, cuetype, Mask_A1, RZ, 324, ReactionType, hit
Block, 4, trialnr, 44, trialtype, 2, cuetype, Mask_B1, RZ, 309, ReactionType, hit
Block, 4, trialnr, 45, trialtype, 1, cuetype, Mask_A4, RZ, 281, ReactionType, hit
Block, 4, trialnr, 46, trialtype, 3, cuetype, Mask_A1, RZ, 492, ReactionType, hit
Block, 4, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 352, ReactionType, hit
Block, 4, trialnr, 48, trialtype, 1, cuetype, Mask_A3, RZ, 269, ReactionType, hit
Block, 4, trialnr, 49, trialtype, 1, cuetype, Mask_A4, RZ, 304, ReactionType, hit
Block, 4, trialnr, 50, trialtype, 1, cuetype, Mask_A4, RZ, 405, ReactionType, hit
Block, 4, trialnr, 51, trialtype, 2, cuetype, Mask_B1, RZ, 243, ReactionType, hit
Block, 4, trialnr, 52, trialtype, 4, cuetype, Mask_B1, RZ, 253, ReactionType, hit
