Block, 1, trialnr, 1, trialtype, 1, cuetype, Mask_A3, RZ, 339, ReactionType, hit
Block, 4, trialnr, 6, trialtype, 1, cuetype, Mask_A1, RZ, 347, ReactionType, hit
Block, 4, trialnr, 7, trialtype, 2, cuetype, Mask_B2, RZ, 43, ReactionType, hit
Block, 4, trialnr, 8, trialtype, 1, cuetype, Mask_A5, RZ, 295, ReactionType, hit
Block, 4, trialnr, 9, trialtype, 4, cuetype, Mask_B4_1, RZ, 148, ReactionType, hit
Block, 4, trialnr, 10, trialtype, 1, cuetype, Mask_A2, RZ, 401, ReactionType, hit
Block, 4, trialnr, 11, trialtype, 2, cuetype, Mask_B2_1, RZ, 245, ReactionType, hit
Block, 4, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 232, ReactionType, hit
Block, 4, trialnr, 13, trialtype, 1, cuetype, Mask_A3, RZ, 397, ReactionType, hit
Block, 4, trialnr, 14, trialtype, 3, cuetype, Mask_A3, RZ, 463, ReactionType, hit
Block, 4, trialnr, 15, trialtype, 1, cuetype, Mask_A2, RZ, 298, ReactionType, hit
Block, 4, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 357, ReactionType, hit
Block, 4, trialnr, 17, trialtype, 4, cuetype, Mask_B4, RZ, 240, ReactionType, hit
Block, 4, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 302, ReactionType, hit
Block, 4, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 306, ReactionType, hit
Block, 4, trialnr, 20, trialtype, 1, cuetype, Mask_A2, RZ, 277, ReactionType, hit
Block, 4, trialnr, 21, trialtype, 3, cuetype, Mask_A2, RZ, 493, ReactionType, hit
Block, 4, trialnr, 22, trialtype, 2, cuetype, Mask_B2_1, RZ, 213, ReactionType, hit
Block, 4, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 319, ReactionType, hit
Block, 4, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 280, ReactionType, hit
Block, 4, trialnr, 25, trialtype, 3, cuetype, Mask_A4, RZ, 493, ReactionType, hit
Block, 4, trialnr, 26, trialtype, 1, cuetype, Mask_A1, RZ, 282, ReactionType, hit
Block, 4, trialnr, 27, trialtype, 4, cuetype, Mask_B4, RZ, 232, ReactionType, hit
Block, 4, trialnr, 28, trialtype, 1, cuetype, Mask_A1, RZ, 357, ReactionType, hit
Block, 4, trialnr, 29, trialtype, 2, cuetype, Mask_B1_1, RZ, 289, ReactionType, hit
Block, 4, trialnr, 30, trialtype, 1, cuetype, Mask_A3, RZ, 277, ReactionType, hit
Block, 4, trialnr, 31, trialtype, 1, cuetype, Mask_A3, RZ, 298, ReactionType, hit
Block, 4, trialnr, 32, trialtype, 1, cuetype, Mask_A2, RZ, 428, ReactionType, hit
Block, 4, trialnr, 33, trialtype, 3, cuetype, Mask_A1, RZ, 425, ReactionType, hit
Block, 4, trialnr, 34, trialtype, 1, cuetype, Mask_A3, RZ, 312, ReactionType, hit
Block, 4, trialnr, 35, trialtype, 1, cuetype, Mask_A2, RZ, 270, ReactionType, hit
Block, 4, trialnr, 36, trialtype, 2, cuetype, Mask_B1, RZ, 283, ReactionType, hit
Block, 4, trialnr, 37, trialtype, 1, cuetype, Mask_A4, RZ, 278, ReactionType, hit
Block, 4, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 605, ReactionType, hit
Block, 4, trialnr, 39, trialtype, 4, cuetype, Mask_B3_1, RZ, 307, ReactionType, hit
Block, 4, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 289, ReactionType, hit
Block, 4, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 392, ReactionType, hit
Block, 4, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 373, ReactionType, hit
Block, 4, trialnr, 43, trialtype, 1, cuetype, Mask_A4, RZ, 321, ReactionType, hit
Block, 4, trialnr, 44, trialtype, 2, cuetype, Mask_B4_1, RZ, 246, ReactionType, hit
Block, 4, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 310, ReactionType, hit
Block, 4, trialnr, 46, trialtype, 3, cuetype, Mask_A3, RZ, 487, ReactionType, hit
Block, 4, trialnr, 47, trialtype, 1, cuetype, Mask_A4, RZ, 272, ReactionType, hit
Block, 4, trialnr, 48, trialtype, 1, cuetype, Mask_A1, RZ, 317, ReactionType, hit
Block, 4, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 279, ReactionType, hit
Block, 4, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 335, ReactionType, hit
Block, 4, trialnr, 51, trialtype, 2, cuetype, Mask_B3_1, RZ, 293, ReactionType, hit
Block, 4, trialnr, 52, trialtype, 4, cuetype, Mask_B3_1, RZ, 223, ReactionType, hit
