Block, 1, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 573, ReactionType, hit
Block, 2, trialnr, 9, trialtype, 4, cuetype, Mask_B3, RZ, 522, ReactionType, hit
Block, 2, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 341, ReactionType, hit
Block, 2, trialnr, 11, trialtype, 2, cuetype, Mask_B4_1, RZ, 302, ReactionType, hit
Block, 2, trialnr, 12, trialtype, 1, cuetype, Mask_A4, RZ, 348, ReactionType, hit
Block, 2, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 341, ReactionType, hit
Block, 2, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 668, ReactionType, hit
Block, 2, trialnr, 15, trialtype, 1, cuetype, Mask_A1, RZ, 315, ReactionType, hit
Block, 2, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 542, ReactionType, hit
Block, 2, trialnr, 17, trialtype, 4, cuetype, Mask_B3_1, RZ, 587, ReactionType, hit
Block, 2, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 347, ReactionType, hit
Block, 2, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 333, ReactionType, hit
Block, 2, trialnr, 20, trialtype, 1, cuetype, Mask_A3, RZ, 389, ReactionType, hit
Block, 2, trialnr, 21, trialtype, 3, cuetype, Mask_A4, RZ, 533, ReactionType, hit
Block, 2, trialnr, 22, trialtype, 2, cuetype, Mask_B3_1, RZ, 509, ReactionType, hit
Block, 2, trialnr, 23, trialtype, 1, cuetype, Mask_A4, RZ, 516, ReactionType, hit
Block, 2, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 297, ReactionType, hit
Block, 2, trialnr, 25, trialtype, 1, cuetype, Mask_A5, RZ, 397, ReactionType, hit
Block, 2, trialnr, 26, trialtype, 4, cuetype, Mask_B2_1, RZ, 344, ReactionType, hit
Block, 2, trialnr, 27, trialtype, 1, cuetype, Mask_A1, RZ, 522, ReactionType, hit
Block, 2, trialnr, 28, trialtype, 1, cuetype, Mask_A5, RZ, 410, ReactionType, hit
Block, 2, trialnr, 29, trialtype, 2, cuetype, Mask_B1, RZ, 325, ReactionType, hit
Block, 2, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 533, ReactionType, hit
Block, 2, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 343, ReactionType, hit
Block, 2, trialnr, 32, trialtype, 3, cuetype, Mask_A1, RZ, 697, ReactionType, hit
Block, 2, trialnr, 33, trialtype, 1, cuetype, Mask_A1, RZ, 554, ReactionType, hit
Block, 2, trialnr, 34, trialtype, 1, cuetype, Mask_A1, RZ, 441, ReactionType, hit
Block, 2, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 562, ReactionType, hit
Block, 2, trialnr, 36, trialtype, 3, cuetype, Mask_A3, RZ, 619, ReactionType, hit
Block, 2, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 605, ReactionType, hit
Block, 2, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 478, ReactionType, hit
Block, 2, trialnr, 39, trialtype, 2, cuetype, Mask_B3_1, RZ, 616, ReactionType, hit
Block, 2, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 467, ReactionType, hit
Block, 2, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 574, ReactionType, hit
Block, 2, trialnr, 42, trialtype, 1, cuetype, Mask_A2, RZ, 391, ReactionType, hit
Block, 2, trialnr, 43, trialtype, 3, cuetype, Mask_A1, RZ, 594, ReactionType, hit
Block, 2, trialnr, 44, trialtype, 1, cuetype, Mask_A5, RZ, 585, ReactionType, hit
Block, 2, trialnr, 45, trialtype, 4, cuetype, Mask_B2, RZ, 407, ReactionType, hit
Block, 2, trialnr, 46, trialtype, 1, cuetype, Mask_A5, RZ, 524, ReactionType, hit
Block, 2, trialnr, 47, trialtype, 1, cuetype, Mask_A1, RZ, 387, ReactionType, hit
Block, 2, trialnr, 48, trialtype, 3, cuetype, Mask_A1, RZ, 482, ReactionType, hit
Block, 2, trialnr, 49, trialtype, 1, cuetype, Mask_A2, RZ, 399, ReactionType, hit
Block, 2, trialnr, 50, trialtype, 4, cuetype, Mask_B4, RZ, 404, ReactionType, hit
Block, 2, trialnr, 51, trialtype, 1, cuetype, Mask_A2, RZ, 503, ReactionType, hit
Block, 2, trialnr, 52, trialtype, 1, cuetype, Mask_A5, RZ, 597, ReactionType, hit
Block, 3, trialnr, 1, trialtype, 4, cuetype, Mask_B4, RZ, 577, ReactionType, hit
Block, 3, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 375, ReactionType, hit
Block, 3, trialnr, 3, trialtype, 3, cuetype, Mask_A1, RZ, 590, ReactionType, hit
Block, 3, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 589, ReactionType, hit
Block, 3, trialnr, 5, trialtype, 1, cuetype, Mask_A5, RZ, 390, ReactionType, hit
Block, 3, trialnr, 6, trialtype, 2, cuetype, Mask_B3_1, RZ, 342, ReactionType, hit
Block, 3, trialnr, 7, trialtype, 1, cuetype, Mask_A1, RZ, 362, ReactionType, hit
Block, 3, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 324, ReactionType, hit
Block, 3, trialnr, 9, trialtype, 1, cuetype, Mask_A3, RZ, 558, ReactionType, hit
Block, 3, trialnr, 10, trialtype, 1, cuetype, Mask_A3, RZ, 552, ReactionType, hit
Block, 3, trialnr, 11, trialtype, 2, cuetype, Mask_B3_1, RZ, 496, ReactionType, hit
Block, 3, trialnr, 12, trialtype, 1, cuetype, Mask_A1, RZ, 441, ReactionType, hit
Block, 3, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 453, ReactionType, hit
Block, 3, trialnr, 14, trialtype, 3, cuetype, Mask_A3, RZ, 600, ReactionType, hit
Block, 3, trialnr, 15, trialtype, 1, cuetype, Mask_A3, RZ, 401, ReactionType, hit
Block, 3, trialnr, 16, trialtype, 1, cuetype, Mask_A2, RZ, 559, ReactionType, hit
Block, 3, trialnr, 17, trialtype, 4, cuetype, Mask_B4_1, RZ, 718, ReactionType, hit
Block, 3, trialnr, 18, trialtype, 1, cuetype, Mask_A1, RZ, 453, ReactionType, hit
Block, 3, trialnr, 19, trialtype, 1, cuetype, Mask_A1, RZ, 422, ReactionType, hit
Block, 3, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 436, ReactionType, hit
Block, 3, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 415, ReactionType, hit
Block, 3, trialnr, 22, trialtype, 2, cuetype, Mask_B3_1, RZ, 435, ReactionType, hit
Block, 3, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 388, ReactionType, hit
Block, 3, trialnr, 24, trialtype, 1, cuetype, Mask_A1, RZ, 583, ReactionType, hit
Block, 3, trialnr, 25, trialtype, 1, cuetype, Mask_A1, RZ, 586, ReactionType, hit
Block, 3, trialnr, 26, trialtype, 4, cuetype, Mask_B4_1, RZ, 473, ReactionType, hit
Block, 3, trialnr, 27, trialtype, 1, cuetype, Mask_A5, RZ, 606, ReactionType, hit
Block, 3, trialnr, 28, trialtype, 1, cuetype, Mask_A5, RZ, 526, ReactionType, hit
Block, 3, trialnr, 29, trialtype, 2, cuetype, Mask_B3, RZ, 684, ReactionType, hit
Block, 3, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 337, ReactionType, hit
Block, 3, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 360, ReactionType, hit
Block, 3, trialnr, 32, trialtype, 3, cuetype, Mask_A4, RZ, 622, ReactionType, hit
Block, 3, trialnr, 33, trialtype, 1, cuetype, Mask_A1, RZ, 328, ReactionType, hit
Block, 3, trialnr, 34, trialtype, 2, cuetype, Mask_B3_1, RZ, 388, ReactionType, hit
Block, 3, trialnr, 35, trialtype, 1, cuetype, Mask_A1, RZ, 400, ReactionType, hit
Block, 3, trialnr, 36, trialtype, 4, cuetype, Mask_B4, RZ, 491, ReactionType, hit
Block, 3, trialnr, 37, trialtype, 1, cuetype, Mask_A4, RZ, 352, ReactionType, hit
Block, 3, trialnr, 38, trialtype, 1, cuetype, Mask_A3, RZ, 547, ReactionType, hit
Block, 3, trialnr, 39, trialtype, 3, cuetype, Mask_A1, RZ, 586, ReactionType, hit
Block, 3, trialnr, 40, trialtype, 1, cuetype, Mask_A1, RZ, 425, ReactionType, hit
Block, 3, trialnr, 41, trialtype, 1, cuetype, Mask_A1, RZ, 526, ReactionType, hit
Block, 3, trialnr, 42, trialtype, 1, cuetype, Mask_A2, RZ, 415, ReactionType, hit
Block, 3, trialnr, 43, trialtype, 4, cuetype, Mask_B1, RZ, 386, ReactionType, hit
Block, 3, trialnr, 44, trialtype, 1, cuetype, Mask_A2, RZ, 398, ReactionType, hit
Block, 3, trialnr, 45, trialtype, 1, cuetype, Mask_A5, RZ, 524, ReactionType, hit
Block, 3, trialnr, 46, trialtype, 2, cuetype, Mask_B3_1, RZ, 755, ReactionType, hit
Block, 3, trialnr, 47, trialtype, 1, cuetype, Mask_A3, RZ, 325, ReactionType, hit
Block, 3, trialnr, 48, trialtype, 3, cuetype, Mask_A1, RZ, 602, ReactionType, hit
Block, 3, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 489, ReactionType, hit
Block, 3, trialnr, 50, trialtype, 1, cuetype, Mask_A1, RZ, 478, ReactionType, hit
Block, 3, trialnr, 51, trialtype, 4, cuetype, Mask_B4, RZ, 505, ReactionType, hit
Block, 3, trialnr, 52, trialtype, 1, cuetype, Mask_A1, RZ, 362, ReactionType, hit
Block, 4, trialnr, 1, trialtype, 1, cuetype, Mask_A1, RZ, 566, ReactionType, hit
Block, 4, trialnr, 2, trialtype, 1, cuetype, Mask_A1, RZ, 373, ReactionType, hit
Block, 4, trialnr, 3, trialtype, 3, cuetype, Mask_A1, RZ, 420, ReactionType, hit
Block, 4, trialnr, 4, trialtype, 1, cuetype, Mask_A1, RZ, 484, ReactionType, hit
Block, 4, trialnr, 5, trialtype, 4, cuetype, Mask_B2, RZ, 348, ReactionType, hit
Block, 4, trialnr, 6, trialtype, 1, cuetype, Mask_A1, RZ, 372, ReactionType, hit
Block, 4, trialnr, 7, trialtype, 2, cuetype, Mask_B1, RZ, 511, ReactionType, incorrect
Block, 4, trialnr, 8, trialtype, 1, cuetype, Mask_A1, RZ, 489, ReactionType, hit
Block, 4, trialnr, 9, trialtype, 4, cuetype, Mask_B4, RZ, 640, ReactionType, hit
Block, 4, trialnr, 10, trialtype, 1, cuetype, Mask_A1, RZ, 489, ReactionType, hit
Block, 4, trialnr, 11, trialtype, 2, cuetype, Mask_B2, RZ, 333, ReactionType, hit
Block, 4, trialnr, 12, trialtype, 1, cuetype, Mask_A3, RZ, 484, ReactionType, hit
Block, 4, trialnr, 13, trialtype, 1, cuetype, Mask_A1, RZ, 533, ReactionType, hit
Block, 4, trialnr, 14, trialtype, 3, cuetype, Mask_A1, RZ, 533, ReactionType, hit
Block, 4, trialnr, 15, trialtype, 1, cuetype, Mask_A3, RZ, 451, ReactionType, hit
Block, 4, trialnr, 16, trialtype, 1, cuetype, Mask_A1, RZ, 403, ReactionType, hit
Block, 4, trialnr, 17, trialtype, 4, cuetype, Mask_B3_1, RZ, 663, ReactionType, hit
Block, 4, trialnr, 18, trialtype, 1, cuetype, Mask_A3, RZ, 483, ReactionType, hit
Block, 4, trialnr, 19, trialtype, 1, cuetype, Mask_A3, RZ, 500, ReactionType, hit
Block, 4, trialnr, 20, trialtype, 1, cuetype, Mask_A1, RZ, 527, ReactionType, hit
Block, 4, trialnr, 21, trialtype, 3, cuetype, Mask_A1, RZ, 614, ReactionType, hit
Block, 4, trialnr, 22, trialtype, 2, cuetype, Mask_B2_1, RZ, 414, ReactionType, hit
Block, 4, trialnr, 23, trialtype, 1, cuetype, Mask_A1, RZ, 342, ReactionType, hit
Block, 4, trialnr, 24, trialtype, 1, cuetype, Mask_A3, RZ, 532, ReactionType, hit
Block, 4, trialnr, 25, trialtype, 3, cuetype, Mask_A1, RZ, 645, ReactionType, hit
Block, 4, trialnr, 26, trialtype, 1, cuetype, Mask_A1, RZ, 364, ReactionType, hit
Block, 4, trialnr, 27, trialtype, 4, cuetype, Mask_B3, RZ, 667, ReactionType, hit
Block, 4, trialnr, 28, trialtype, 1, cuetype, Mask_A3, RZ, 393, ReactionType, hit
Block, 4, trialnr, 29, trialtype, 2, cuetype, Mask_B4, RZ, 624, ReactionType, incorrect
Block, 4, trialnr, 30, trialtype, 1, cuetype, Mask_A1, RZ, 490, ReactionType, hit
Block, 4, trialnr, 31, trialtype, 1, cuetype, Mask_A1, RZ, 465, ReactionType, hit
Block, 4, trialnr, 32, trialtype, 1, cuetype, Mask_A1, RZ, 664, ReactionType, hit
Block, 4, trialnr, 33, trialtype, 3, cuetype, Mask_A3, RZ, 513, ReactionType, hit
Block, 4, trialnr, 34, trialtype, 1, cuetype, Mask_A3, RZ, 566, ReactionType, hit
Block, 4, trialnr, 35, trialtype, 1, cuetype, Mask_A2, RZ, 534, ReactionType, hit
Block, 4, trialnr, 36, trialtype, 2, cuetype, Mask_B4, RZ, 480, ReactionType, hit
Block, 4, trialnr, 37, trialtype, 1, cuetype, Mask_A1, RZ, 376, ReactionType, hit
Block, 4, trialnr, 38, trialtype, 1, cuetype, Mask_A1, RZ, 549, ReactionType, hit
Block, 4, trialnr, 39, trialtype, 4, cuetype, Mask_B1_1, RZ, 577, ReactionType, hit
Block, 4, trialnr, 40, trialtype, 1, cuetype, Mask_A3, RZ, 578, ReactionType, hit
Block, 4, trialnr, 41, trialtype, 1, cuetype, Mask_A2, RZ, 425, ReactionType, hit
Block, 4, trialnr, 42, trialtype, 1, cuetype, Mask_A1, RZ, 315, ReactionType, hit
Block, 4, trialnr, 43, trialtype, 1, cuetype, Mask_A5, RZ, 564, ReactionType, hit
Block, 4, trialnr, 44, trialtype, 2, cuetype, Mask_B4, RZ, 463, ReactionType, hit
Block, 4, trialnr, 45, trialtype, 1, cuetype, Mask_A1, RZ, 368, ReactionType, hit
Block, 4, trialnr, 46, trialtype, 3, cuetype, Mask_A1, RZ, 553, ReactionType, hit
Block, 4, trialnr, 47, trialtype, 1, cuetype, Mask_A3, RZ, 393, ReactionType, hit
Block, 4, trialnr, 48, trialtype, 1, cuetype, Mask_A2, RZ, 521, ReactionType, hit
Block, 4, trialnr, 49, trialtype, 1, cuetype, Mask_A1, RZ, 592, ReactionType, hit
Block, 4, trialnr, 50, trialtype, 1, cuetype, Mask_A4, RZ, 521, ReactionType, hit
Block, 4, trialnr, 51, trialtype, 2, cuetype, Mask_B2_1, RZ, 472, ReactionType, hit
Block, 4, trialnr, 52, trialtype, 4, cuetype, Mask_B4_1, RZ, 386, ReactionType, hit
